Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Uruguay,2015,15-19 years,Both,Smoking,Exposure per 100,2.4337390593948,1.5470501219321,3.5648679980019997
Venezuela,2015,15-19 years,Both,Smoking,Exposure per 100,0.57146275570702,0.27848975085303995,1.0798199973547
Peru,2015,15-19 years,Both,Smoking,Exposure per 100,0.89146435548103,0.47136300129594,1.5129010828418
Chile,2015,15-19 years,Both,Smoking,Exposure per 100,3.7149631653176,2.476620969124,5.6003864773606
Brazil,2015,15-19 years,Both,Smoking,Exposure per 100,1.0606833158036,0.8000972100712499,1.4169827636448
Bolivia,2015,15-19 years,Both,Smoking,Exposure per 100,2.0254574934041,1.1924422005011002,3.2093009433440995
Argentina,2015,15-19 years,Both,Smoking,Exposure per 100,2.9674991408742,1.8736248886294,4.3013673214711
Turkmenistan,2015,15-19 years,Both,Smoking,Exposure per 100,0.54015014779655,0.29045015481761,0.9618439020028899
Uzbekistan,2015,15-19 years,Both,Smoking,Exposure per 100,0.69610192040147,0.38007211322536,1.1783497417089
Tajikistan,2015,15-19 years,Both,Smoking,Exposure per 100,0.44456296571988,0.23662126760622001,0.76976985115438
Kyrgyzstan,2015,15-19 years,Both,Smoking,Exposure per 100,0.57203143832272,0.32374510018723,0.93613773716304
Kazakhstan,2015,15-19 years,Both,Smoking,Exposure per 100,1.3709345928321,0.73200995159189,2.2819375002082
Mongolia,2015,15-19 years,Both,Smoking,Exposure per 100,1.3120181539678,0.7294229990609701,2.1828029802593
Taiwan,2015,15-19 years,Both,Smoking,Exposure per 100,3.8029987745357,2.3984605962646,5.853427995652
South Korea,2015,15-19 years,Both,Smoking,Exposure per 100,2.1120905003886,1.433815496024,2.9527649033414
North Korea,2015,15-19 years,Both,Smoking,Exposure per 100,1.2833772194666,0.71464319713456,2.1094364549138
Japan,2015,15-19 years,Both,Smoking,Exposure per 100,1.4973050686007,1.3860900609189,1.6203528391263
China,2015,15-19 years,Both,Smoking,Exposure per 100,0.77191439772558,0.68210491871817,0.8764086324153999
Myanmar,2015,15-19 years,Both,Smoking,Exposure per 100,0.35793693177611,0.18208442666138,0.62036014078805
Cambodia,2015,15-19 years,Both,Smoking,Exposure per 100,0.35369725775723,0.18078609450191999,0.67725651878361
Vietnam,2015,15-19 years,Both,Smoking,Exposure per 100,0.62571498276802,0.33006261947952,1.0960548246898
Laos,2015,15-19 years,Both,Smoking,Exposure per 100,1.9239744185977001,1.0151327764553,3.4157397692067
Malaysia,2015,15-19 years,Both,Smoking,Exposure per 100,1.3768241145372,0.70509989047736,2.4580297989425
Thailand,2015,15-19 years,Both,Smoking,Exposure per 100,1.0655312406526,0.5933507376268801,1.810205902147
Brunei,2015,15-19 years,Both,Smoking,Exposure per 100,0.78009894663316,0.52031108885088,1.0851246380721
Philippines,2015,15-19 years,Both,Smoking,Exposure per 100,0.7909230057503099,0.41713738117646,1.4599626166222002
Indonesia,2015,15-19 years,Both,Smoking,Exposure per 100,1.5180118596261,0.7784882401129,2.5711935131332
Singapore,2015,15-19 years,Both,Smoking,Exposure per 100,1.0345897275770999,0.72465884804969,1.4325920842351
Timor-Leste,2015,15-19 years,Both,Smoking,Exposure per 100,2.2444852705292,1.1896723065848,3.8615643886372
Maldives,2015,15-19 years,Both,Smoking,Exposure per 100,1.4688734926255,0.8668740824049901,2.5116726394407
Nepal,2015,15-19 years,Both,Smoking,Exposure per 100,0.50379797711625,0.22408320835511,0.96814765066951
Pakistan,2015,15-19 years,Both,Smoking,Exposure per 100,0.52747367104507,0.22261045872641003,1.1111731753929
Iran,2015,15-19 years,Both,Smoking,Exposure per 100,0.37755122048479,0.19856995165718003,0.70416646855496
Sri Lanka,2015,15-19 years,Both,Smoking,Exposure per 100,0.30246700987585,0.14671840769394,0.5855542958049
Bhutan,2015,15-19 years,Both,Smoking,Exposure per 100,0.6720408760548,0.26365909304556,1.4934797204953
Bangladesh,2015,15-19 years,Both,Smoking,Exposure per 100,0.78751882606243,0.32947805264815,1.5010119706626
Afghanistan,2015,15-19 years,Both,Smoking,Exposure per 100,1.1783165342170001,0.60459224245143,2.2551184330501
Oman,2015,15-19 years,Both,Smoking,Exposure per 100,0.40669785608094006,0.19591015897673,0.73615303451339
Kuwait,2015,15-19 years,Both,Smoking,Exposure per 100,1.7707029262951999,0.8603945585200201,3.0830242440638997
Palestine,2015,15-19 years,Both,Smoking,Exposure per 100,1.5324040622311,0.87076547427261,2.5081155600289
Lebanon,2015,15-19 years,Both,Smoking,Exposure per 100,0.86364235760502,0.42405088193974,1.5981901573083002
Qatar,2015,15-19 years,Both,Smoking,Exposure per 100,0.6561043874504999,0.31529740861397004,1.2122621866751
Saudi Arabia,2015,15-19 years,Both,Smoking,Exposure per 100,0.66835085957248,0.50715478899419,0.8817345245675399
Turkey,2015,15-19 years,Both,Smoking,Exposure per 100,2.4765469108768,1.2376945373862,4.3772162470358
Yemen,2015,15-19 years,Both,Smoking,Exposure per 100,0.47357159496311,0.22334131304405,1.0123224074125
Iraq,2015,15-19 years,Both,Smoking,Exposure per 100,0.67209771247793,0.33337449124582,1.1861054880778
Jordan,2015,15-19 years,Both,Smoking,Exposure per 100,1.0064215969792,0.50372167997784,1.7272329615792998
Syria,2015,15-19 years,Both,Smoking,Exposure per 100,0.38029124087717,0.18561822162417999,0.69714742671663
Israel,2015,15-19 years,Both,Smoking,Exposure per 100,1.7763645346371,1.2515664894212,2.4655437232576
Georgia,2015,15-19 years,Both,Smoking,Exposure per 100,1.1542543740874,0.65143264838492,1.9612118206228002
Cyprus,2015,15-19 years,Both,Smoking,Exposure per 100,3.1171037487099,2.0707951745587,4.6956811256103
Bahrain,2015,15-19 years,Both,Smoking,Exposure per 100,0.8137361955677399,0.39814546580348,1.4765203769372
Azerbaijan,2015,15-19 years,Both,Smoking,Exposure per 100,1.1454618652475002,0.6345692875954,2.007277644614
Armenia,2015,15-19 years,Both,Smoking,Exposure per 100,1.1183873603813,0.58679480704714,1.9111842514702
United Arab Emirates,2015,15-19 years,Both,Smoking,Exposure per 100,0.90605524297231,0.46308661421874,1.6472410026941002
Moldova,2015,15-19 years,Both,Smoking,Exposure per 100,2.0913772630449,1.3220181444116998,3.1290249514164
Hungary,2015,15-19 years,Both,Smoking,Exposure per 100,2.118760920507,1.45928379564,3.0491327485416
Poland,2015,15-19 years,Both,Smoking,Exposure per 100,2.1226407222902,1.4698193738656,2.9610569677006
Romania,2015,15-19 years,Both,Smoking,Exposure per 100,2.5566414193972,1.5363064507607,4.0988234224735995
Ukraine,2015,15-19 years,Both,Smoking,Exposure per 100,3.274318030911,2.098053038504,4.7489251309634
Belarus,2015,15-19 years,Both,Smoking,Exposure per 100,3.3090096761296,2.1030198513463003,4.950718809144901
Czech Republic,2015,15-19 years,Both,Smoking,Exposure per 100,3.3114563439023996,2.0673333394184,5.2503082041854
Russia,2015,15-19 years,Both,Smoking,Exposure per 100,3.2572590143191,2.1484027425397003,4.6508500532159
Slovakia,2015,15-19 years,Both,Smoking,Exposure per 100,3.0364192692709,1.8779382294884,4.6879797448623
Bulgaria,2015,15-19 years,Both,Smoking,Exposure per 100,4.078638106774999,2.5529235618924,6.4478113045743
Norway,2015,15-19 years,Both,Smoking,Exposure per 100,1.2033272469187,0.8081726176721901,1.7349574110583001
Sweden,2015,15-19 years,Both,Smoking,Exposure per 100,1.0735630182123999,0.76763845298698,1.4945545261433
Lithuania,2015,15-19 years,Both,Smoking,Exposure per 100,2.2883324781617,1.6447938941949,3.1154375433688
Latvia,2015,15-19 years,Both,Smoking,Exposure per 100,2.9751835680047,2.2070163796086,3.9288699352894003
Ireland,2015,15-19 years,Both,Smoking,Exposure per 100,1.9838806431159002,1.3995763871015,2.7208784738345
Iceland,2015,15-19 years,Both,Smoking,Exposure per 100,2.1058379550559,1.361905899985,3.1918724001381
United Kingdom,2015,15-19 years,Both,Smoking,Exposure per 100,1.4353480848552,1.2492262427548,1.6724696177814
Finland,2015,15-19 years,Both,Smoking,Exposure per 100,2.5394680851093,1.8390198837438,3.3881653830281
Estonia,2015,15-19 years,Both,Smoking,Exposure per 100,2.3548513934926003,1.6781686100949,3.1618936942509004
Denmark,2015,15-19 years,Both,Smoking,Exposure per 100,1.8790569113779,1.3296891258063,2.5002228412652
Macedonia,2015,15-19 years,Both,Smoking,Exposure per 100,1.1954002312726,0.7208570538510299,1.8682224795517999
Montenegro,2015,15-19 years,Both,Smoking,Exposure per 100,1.0225331206629,0.61588805130518,1.6845071095001
Croatia,2015,15-19 years,Both,Smoking,Exposure per 100,4.082374430008,2.5911116265776,6.2250211690438
Malta,2015,15-19 years,Both,Smoking,Exposure per 100,2.5452922210242,1.6302786526273,3.6354968303353
Slovenia,2015,15-19 years,Both,Smoking,Exposure per 100,2.6574336704222,1.6185446081356,4.3832373363441
Greece,2015,15-19 years,Both,Smoking,Exposure per 100,1.8500490187104999,1.2837635894128,2.5911816691066
Italy,2015,15-19 years,Both,Smoking,Exposure per 100,1.9742189657296998,1.3159123642922,2.8302367390086998
Portugal,2015,15-19 years,Both,Smoking,Exposure per 100,1.3834482629877,0.94544516358083,1.9972853209874
Serbia,2015,15-19 years,Both,Smoking,Exposure per 100,1.1099903556002,0.7023749397158,1.6505714551311002
Spain,2015,15-19 years,Both,Smoking,Exposure per 100,3.2117734984973003,2.1278523447474,4.7687750645262
Bosnia and Herzegovina,2015,15-19 years,Both,Smoking,Exposure per 100,1.3258283628207,0.81858222297309,2.0224370563753
Andorra,2015,15-19 years,Both,Smoking,Exposure per 100,3.4167169015962,2.2412800094984,5.035325001596401
Albania,2015,15-19 years,Both,Smoking,Exposure per 100,0.48508663506476996,0.30121288479696,0.7401414703153699
Netherlands,2015,15-19 years,Both,Smoking,Exposure per 100,1.9704313319929,1.3990438529098002,2.6547254503851
Luxembourg,2015,15-19 years,Both,Smoking,Exposure per 100,4.152659370546799,2.7353603506258,6.2718179480686
France,2015,15-19 years,Both,Smoking,Exposure per 100,2.4311960623772997,1.6646860335772,3.3164322140984996
Germany,2015,15-19 years,Both,Smoking,Exposure per 100,2.1980041968363997,1.5907376399582,2.9281380247065
Switzerland,2015,15-19 years,Both,Smoking,Exposure per 100,1.6371615262423997,1.1685325062413,2.2563636725158003
Belgium,2015,15-19 years,Both,Smoking,Exposure per 100,1.7488518402745,1.20988453831,2.4484311796786997
Austria,2015,15-19 years,Both,Smoking,Exposure per 100,2.5276913783753003,1.7648543931591,3.5010673596270996
New Zealand,2015,15-19 years,Both,Smoking,Exposure per 100,2.4781182259012002,1.9854566553547,3.0490170836566
Australia,2015,15-19 years,Both,Smoking,Exposure per 100,1.629898180195,1.2898021231058998,1.9868149326387
Papua New Guinea,2015,15-19 years,Both,Smoking,Exposure per 100,2.2911813657822,1.2893378756826,3.8567354511042997
Vanuatu,2015,15-19 years,Both,Smoking,Exposure per 100,0.75220110971463,0.42054695229178,1.2848196515045
Solomon Islands,2015,15-19 years,Both,Smoking,Exposure per 100,0.9719230970155699,0.55457100380876,1.6206455785357
Fiji,2015,15-19 years,Both,Smoking,Exposure per 100,0.29199526927213,0.16684026563374,0.48605132678053
Guam,2015,15-19 years,Both,Smoking,Exposure per 100,1.6273716730646999,0.9695790754393601,2.6000947181111003
Northern Mariana Islands,2015,15-19 years,Both,Smoking,Exposure per 100,5.3702995964232,3.2130325152783,8.112834713363801
Marshall Islands,2015,15-19 years,Both,Smoking,Exposure per 100,0.8506360861891,0.4901007168065,1.3504908636285
Federated States of Micronesia,2015,15-19 years,Both,Smoking,Exposure per 100,1.2849910617556999,0.7279877820191,2.1330829072471
Kiribati,2015,15-19 years,Both,Smoking,Exposure per 100,1.9598773407169,1.1204884901543999,3.2919177324771
Samoa,2015,15-19 years,Both,Smoking,Exposure per 100,1.3615704192249,0.74785107951309,2.3326796678494
Tonga,2015,15-19 years,Both,Smoking,Exposure per 100,1.3826335363422,0.8632087896766499,2.0844080798604
American Samoa,2015,15-19 years,Both,Smoking,Exposure per 100,1.9229540393001,1.0907135853356,3.2904892384644002
Canada,2015,15-19 years,Both,Smoking,Exposure per 100,1.256174816729,0.8699324305513,1.7144197147425
Egypt,2015,15-19 years,Both,Smoking,Exposure per 100,0.42110351841752003,0.21601747767187998,0.76665002541481
India,2015,15-19 years,Both,Smoking,Exposure per 100,0.43462076082192,0.36794535056323,0.51553946010574

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
