Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Angola,2015,35-39 years,Both,Smoking,Exposure per 100,12.020713244901,4.0250551427209995,39.109226006339995
Morocco,2015,35-39 years,Both,Smoking,Exposure per 100,17.691735106059,4.9721059918653,36.952717025794
Libya,2015,35-39 years,Both,Smoking,Exposure per 100,17.326116951472002,9.1444736091926,32.787636043764
Sudan,2015,35-39 years,Both,Smoking,Exposure per 100,6.2980149642151995,0.31633311220958,23.617778910623
Tunisia,2015,35-39 years,Both,Smoking,Exposure per 100,24.296535583736002,10.617913903364,40.429942953437994
Algeria,2015,35-39 years,Both,Smoking,Exposure per 100,8.790169078702,4.3814484295691996,17.490895899741
Namibia,2015,35-39 years,Both,Smoking,Exposure per 100,11.720549208197,5.2109759761102,27.192950890715
Swaziland,2015,35-39 years,Both,Smoking,Exposure per 100,13.569462076335,2.8373051428686,35.651555107815
Lesotho,2015,35-39 years,Both,Smoking,Exposure per 100,23.517703452006,10.085978070904,45.41110366226
South Africa,2015,35-39 years,Both,Smoking,Exposure per 100,16.492458907702,11.464515001376,24.531605579529
Botswana,2015,35-39 years,Both,Smoking,Exposure per 100,17.633487840625,6.7213285656057,51.311579177013
Togo,2015,35-39 years,Both,Smoking,Exposure per 100,6.3089659701538,2.206539328553,18.574023623919
Sierra Leone,2015,35-39 years,Both,Smoking,Exposure per 100,14.560954339741999,9.2980726934633,26.457701313204
Senegal,2015,35-39 years,Both,Smoking,Exposure per 100,7.9606658816285,3.0211298146722,21.564257079548
Nigeria,2015,35-39 years,Both,Smoking,Exposure per 100,5.534657686456,1.5423267582122,17.530741266893
Niger,2015,35-39 years,Both,Smoking,Exposure per 100,7.2253807893409006,2.8917010395274003,20.154605393014
Mauritania,2015,35-39 years,Both,Smoking,Exposure per 100,10.853503868204,4.7243917603633,24.436154506183
Mali,2015,35-39 years,Both,Smoking,Exposure per 100,8.0304847470043,2.7051601558346,21.532127824514
Liberia,2015,35-39 years,Both,Smoking,Exposure per 100,7.083784510420401,2.9215519927933,19.515595340222998
Guinea-Bissau,2015,35-39 years,Both,Smoking,Exposure per 100,10.926051181298,2.815066739256,37.676021262477
The Gambia,2015,35-39 years,Both,Smoking,Exposure per 100,10.662813681524,6.0866317555251,23.929252061584
Guinea,2015,35-39 years,Both,Smoking,Exposure per 100,15.195038867569,1.8164795790166,29.943385825716
Ghana,2015,35-39 years,Both,Smoking,Exposure per 100,4.969973811051,1.0153918896943,18.095551534948
Cape Verde,2015,35-39 years,Both,Smoking,Exposure per 100,7.461950420685199,3.1569495309253,16.771511649632
Cote d'Ivoire,2015,35-39 years,Both,Smoking,Exposure per 100,10.915129230677,5.0182620718214,26.058752452676
Burkina Faso,2015,35-39 years,Both,Smoking,Exposure per 100,9.8963249541589,4.9194350793711,22.638994643124
Benin,2015,35-39 years,Both,Smoking,Exposure per 100,6.8928063643775,2.4860618697591,21.802455335674
Dominica,2015,35-39 years,Both,Smoking,Exposure per 100,10.651861004077,2.6293121506853,24.069578346426
Dominican Republic,2015,35-39 years,Both,Smoking,Exposure per 100,7.115147085234,3.3206134939631005,15.435505568913
Antigua and Barbuda,2015,35-39 years,Both,Smoking,Exposure per 100,4.2425006495278,1.2407608361320999,13.656369929787
Cuba,2015,35-39 years,Both,Smoking,Exposure per 100,16.757344562365002,8.816118116843901,29.522702631157
Grenada,2015,35-39 years,Both,Smoking,Exposure per 100,12.242922882366999,3.378072140621,28.181441754416
Jamaica,2015,35-39 years,Both,Smoking,Exposure per 100,13.782238001517,5.2396365315117,29.084979669625998
Trinidad and Tobago,2015,35-39 years,Both,Smoking,Exposure per 100,15.304433417877,9.4019588066906,24.661047333569
The Bahamas,2015,35-39 years,Both,Smoking,Exposure per 100,11.932262981301001,3.3421784679319,28.36983666376
Saint Lucia,2015,35-39 years,Both,Smoking,Exposure per 100,8.8240238946299,3.7166003967992003,16.825613388931
Saint Vincent and the Grenadines,2015,35-39 years,Both,Smoking,Exposure per 100,7.029064372131,2.4500789970879002,15.654347054964
Barbados,2015,35-39 years,Both,Smoking,Exposure per 100,5.5476791058863,2.1952781833114,11.650975928773
Haiti,2015,35-39 years,Both,Smoking,Exposure per 100,8.5901026407063,2.8621855842976,21.1415691499
Puerto Rico,2015,35-39 years,Both,Smoking,Exposure per 100,10.14322036493,5.3580452987116995,19.48532884438
"Virgin Islands, U.S.",2015,35-39 years,Both,Smoking,Exposure per 100,11.104224214473,2.1278294577599,26.959548822204997
Panama,2015,35-39 years,Both,Smoking,Exposure per 100,4.8145224591797,1.8459058137742,13.06263637682
El Salvador,2015,35-39 years,Both,Smoking,Exposure per 100,6.174016892322,2.4460000927561,13.191972845381
Nicaragua,2015,35-39 years,Both,Smoking,Exposure per 100,8.1953314154476,3.2244433768928,17.918174015443
Mexico,2015,35-39 years,Both,Smoking,Exposure per 100,7.4950525268724,4.3831653590279,15.80944548094
Honduras,2015,35-39 years,Both,Smoking,Exposure per 100,11.329476783047001,4.4185312868528,24.11785631695
Guatemala,2015,35-39 years,Both,Smoking,Exposure per 100,6.891059247329601,3.111629528482,15.765820060669
Costa Rica,2015,35-39 years,Both,Smoking,Exposure per 100,8.0204262222325,2.7135909679454,20.353661107428998
Belize,2015,35-39 years,Both,Smoking,Exposure per 100,11.94821394389,3.9310467769991004,26.838704241501
United States,2015,35-39 years,Both,Smoking,Exposure per 100,15.263200422565,10.975625054984,24.385704058444
Greenland,2015,35-39 years,Both,Smoking,Exposure per 100,36.943774348705,26.66600794563,52.853790319447
Bermuda,2015,35-39 years,Both,Smoking,Exposure per 100,14.610265418353999,4.6427738476966,29.969040706006002
Colombia,2015,35-39 years,Both,Smoking,Exposure per 100,8.8012579011535,4.187981035659201,19.356864529223
Guyana,2015,35-39 years,Both,Smoking,Exposure per 100,10.111272011117,5.4621377216567,19.108557290673
Ecuador,2015,35-39 years,Both,Smoking,Exposure per 100,4.7794023939949,1.966706404367,12.677986734542
Paraguay,2015,35-39 years,Both,Smoking,Exposure per 100,10.366656503295001,5.0069646282469,20.785507314196
Suriname,2015,35-39 years,Both,Smoking,Exposure per 100,17.357382558528002,9.7249573609582,28.748310358806002
Uruguay,2015,35-39 years,Both,Smoking,Exposure per 100,25.461291329578,14.730180757028998,41.912053948876
Venezuela,2015,35-39 years,Both,Smoking,Exposure per 100,13.562662369896,7.1352746120505,23.512165336429
Peru,2015,35-39 years,Both,Smoking,Exposure per 100,7.9009002267436,3.6006385665968996,17.460530374923
Chile,2015,35-39 years,Both,Smoking,Exposure per 100,19.921752079552,15.018633481189001,28.859401887754
Brazil,2015,35-39 years,Both,Smoking,Exposure per 100,11.197655318922,7.430170439184,18.536028025597002
Bolivia,2015,35-39 years,Both,Smoking,Exposure per 100,15.660280775075,9.5421412990326,26.718110386903
Argentina,2015,35-39 years,Both,Smoking,Exposure per 100,17.998860681866997,11.35584646723,29.589446805911003
Turkmenistan,2015,35-39 years,Both,Smoking,Exposure per 100,10.551568546223999,3.9652887943897,21.835616880159
Uzbekistan,2015,35-39 years,Both,Smoking,Exposure per 100,13.927153226163,5.789759869124699,27.190112144681
Tajikistan,2015,35-39 years,Both,Smoking,Exposure per 100,11.143557239467999,5.6651485356533,20.28274408708
Kyrgyzstan,2015,35-39 years,Both,Smoking,Exposure per 100,18.710835761797,12.019738033273999,30.281603113211
Kazakhstan,2015,35-39 years,Both,Smoking,Exposure per 100,27.07676498476,17.179782640943,41.939747760246
Mongolia,2015,35-39 years,Both,Smoking,Exposure per 100,19.156176417451,13.493281988103,28.681166842609002
Taiwan,2015,35-39 years,Both,Smoking,Exposure per 100,22.73935091872,10.161358767011,45.041253394394
South Korea,2015,35-39 years,Both,Smoking,Exposure per 100,19.199985552477,15.070805420587998,29.855309814232
North Korea,2015,35-39 years,Both,Smoking,Exposure per 100,35.053632572807,15.197360348334,59.349910227811996
Japan,2015,35-39 years,Both,Smoking,Exposure per 100,18.552962247238998,14.980494396345001,28.440468869342002
China,2015,35-39 years,Both,Smoking,Exposure per 100,17.453483735784,13.144823874707,29.970809783649997
Myanmar,2015,35-39 years,Both,Smoking,Exposure per 100,27.679420227191,9.2543859929585,54.911603698183995
Cambodia,2015,35-39 years,Both,Smoking,Exposure per 100,16.4978766006,10.65371470955,27.922848016760998
Vietnam,2015,35-39 years,Both,Smoking,Exposure per 100,33.491202255512995,14.839716680285001,58.53694825818
Laos,2015,35-39 years,Both,Smoking,Exposure per 100,28.665180063260998,16.330964904775,49.643850700405004
Malaysia,2015,35-39 years,Both,Smoking,Exposure per 100,20.498869996255,12.215112306031,34.605329619327
Thailand,2015,35-39 years,Both,Smoking,Exposure per 100,26.506905379585,12.017340166813,49.590698195924
Brunei,2015,35-39 years,Both,Smoking,Exposure per 100,13.967220872649,8.5420615851952,25.128912477922
Philippines,2015,35-39 years,Both,Smoking,Exposure per 100,23.640104424169,14.254709522955,39.554987297908
Indonesia,2015,35-39 years,Both,Smoking,Exposure per 100,19.037058422761,15.398457812393,27.776077023349
Singapore,2015,35-39 years,Both,Smoking,Exposure per 100,10.957530227583,6.766077952081501,21.851636136276
Timor-Leste,2015,35-39 years,Both,Smoking,Exposure per 100,20.416110046392998,14.763905131184,32.473504391647
Maldives,2015,35-39 years,Both,Smoking,Exposure per 100,16.954587460762998,9.4089067711648,30.150591506717
Nepal,2015,35-39 years,Both,Smoking,Exposure per 100,12.868613740974,7.6437306090146,24.332806216353
Pakistan,2015,35-39 years,Both,Smoking,Exposure per 100,18.1197785981,7.0327765432277,35.108705288706
Iran,2015,35-39 years,Both,Smoking,Exposure per 100,10.887090661277,5.6765404617535005,21.250983683946
Sri Lanka,2015,35-39 years,Both,Smoking,Exposure per 100,8.2870669367121,4.5423346462235,19.036619303603
Bhutan,2015,35-39 years,Both,Smoking,Exposure per 100,8.0922445796957,3.3891083081249005,21.636444419525
Bangladesh,2015,35-39 years,Both,Smoking,Exposure per 100,17.51551125093,12.022165798412999,28.479699518348
Afghanistan,2015,35-39 years,Both,Smoking,Exposure per 100,24.388394281963,8.8069184686995,48.929350670739005
Oman,2015,35-39 years,Both,Smoking,Exposure per 100,9.292092656828501,3.6498847991524004,25.548132361419
Kuwait,2015,35-39 years,Both,Smoking,Exposure per 100,17.96693268009,9.5289816307946,33.756133971538
Palestine,2015,35-39 years,Both,Smoking,Exposure per 100,27.149911384946,12.745137344678001,48.441707233075
Lebanon,2015,35-39 years,Both,Smoking,Exposure per 100,25.36701474612,13.802838233893999,45.600978587624006
Qatar,2015,35-39 years,Both,Smoking,Exposure per 100,12.389767095163,4.4016232745859005,29.848400773612997
Saudi Arabia,2015,35-39 years,Both,Smoking,Exposure per 100,14.278398497733999,7.7443675423674,28.075320628882
Turkey,2015,35-39 years,Both,Smoking,Exposure per 100,32.469690493913,18.302741460446,50.059612712629
Yemen,2015,35-39 years,Both,Smoking,Exposure per 100,18.367464620984002,7.6957350172595005,42.690000706391004
Iraq,2015,35-39 years,Both,Smoking,Exposure per 100,26.119374379173998,10.632420880583,49.377171200217
Jordan,2015,35-39 years,Both,Smoking,Exposure per 100,18.754263177975,12.201336362649,29.487772069883
Syria,2015,35-39 years,Both,Smoking,Exposure per 100,11.837265681865999,6.697875066083,20.937174647928998
Israel,2015,35-39 years,Both,Smoking,Exposure per 100,15.244928793465002,10.985340585551,22.477311253684
Georgia,2015,35-39 years,Both,Smoking,Exposure per 100,30.410748015314,15.961957366028,49.135096047146
Cyprus,2015,35-39 years,Both,Smoking,Exposure per 100,22.09504863432,17.216938856144,30.078336645002
Bahrain,2015,35-39 years,Both,Smoking,Exposure per 100,11.473128754632,5.4454254534703,22.634883820288
Azerbaijan,2015,35-39 years,Both,Smoking,Exposure per 100,30.856237512504,15.038622737092,50.669713352642
Armenia,2015,35-39 years,Both,Smoking,Exposure per 100,34.686139609493,16.98105376019,59.794353733823
United Arab Emirates,2015,35-39 years,Both,Smoking,Exposure per 100,12.3366793135,4.6426455324627,31.534008791187002
Moldova,2015,35-39 years,Both,Smoking,Exposure per 100,22.208803982137,14.20128192085,35.224284875883
Hungary,2015,35-39 years,Both,Smoking,Exposure per 100,32.753885785890006,20.008480682178,53.476785646271
Poland,2015,35-39 years,Both,Smoking,Exposure per 100,19.169157304273,14.54148836536,26.688121379122
Romania,2015,35-39 years,Both,Smoking,Exposure per 100,30.214243460307998,17.0224490662,48.510382229639
Ukraine,2015,35-39 years,Both,Smoking,Exposure per 100,27.624272798237996,18.152308504453,42.299286626851
Belarus,2015,35-39 years,Both,Smoking,Exposure per 100,29.322288795670996,17.794501612462,45.403217115725
Czech Republic,2015,35-39 years,Both,Smoking,Exposure per 100,18.172537256912,13.935264401868999,25.622798293652
Russia,2015,35-39 years,Both,Smoking,Exposure per 100,28.417361243374,19.821975092648998,41.896826868163004
Slovakia,2015,35-39 years,Both,Smoking,Exposure per 100,18.97682951171,13.132556953036001,28.579348128737
Bulgaria,2015,35-39 years,Both,Smoking,Exposure per 100,43.72372590717,27.521191571634002,68.177854133045
Norway,2015,35-39 years,Both,Smoking,Exposure per 100,13.307228070823,8.350116242474,23.557651503814
Sweden,2015,35-39 years,Both,Smoking,Exposure per 100,9.4391413132714,5.2902901321616,20.251394757476
Lithuania,2015,35-39 years,Both,Smoking,Exposure per 100,20.75679966378,14.851757987441,30.60113055634
Latvia,2015,35-39 years,Both,Smoking,Exposure per 100,24.36438641659,19.29291640365,33.521165673253996
Ireland,2015,35-39 years,Both,Smoking,Exposure per 100,17.847843552792998,13.412391897268,25.317658566219
Iceland,2015,35-39 years,Both,Smoking,Exposure per 100,17.746699766146,9.784004094874101,33.913048330251996
United Kingdom,2015,35-39 years,Both,Smoking,Exposure per 100,17.403428235453,14.214155144306002,24.064493513282002
Finland,2015,35-39 years,Both,Smoking,Exposure per 100,14.074417297878,9.6308259772243,25.389124151053
Estonia,2015,35-39 years,Both,Smoking,Exposure per 100,16.823340204199,13.641034352687,24.552901088753
Denmark,2015,35-39 years,Both,Smoking,Exposure per 100,14.772637253988998,10.574190084155,24.175764365064
Macedonia,2015,35-39 years,Both,Smoking,Exposure per 100,37.066789356254,20.160131292978,61.902760895002
Montenegro,2015,35-39 years,Both,Smoking,Exposure per 100,41.436843947252,23.184609899306,67.238293073549
Croatia,2015,35-39 years,Both,Smoking,Exposure per 100,29.012835964517,20.478051728752998,41.918092940015
Malta,2015,35-39 years,Both,Smoking,Exposure per 100,18.197357575908,12.178493765031,27.500687225534996
Slovenia,2015,35-39 years,Both,Smoking,Exposure per 100,19.961824310613,14.440208802688002,28.953645182184
Greece,2015,35-39 years,Both,Smoking,Exposure per 100,31.318569597451003,23.321055563853,43.348184950573994
Italy,2015,35-39 years,Both,Smoking,Exposure per 100,17.723944266847,13.861084998476,25.427779604001998
Portugal,2015,35-39 years,Both,Smoking,Exposure per 100,25.918183805726,14.914677439756,42.957657583602
Serbia,2015,35-39 years,Both,Smoking,Exposure per 100,37.904813853289,20.322455024951,64.180408067528
Spain,2015,35-39 years,Both,Smoking,Exposure per 100,23.110695932763,17.243793294411,33.038593882171
Bosnia and Herzegovina,2015,35-39 years,Both,Smoking,Exposure per 100,36.127731580678,21.186115402865,54.037929435244
Andorra,2015,35-39 years,Both,Smoking,Exposure per 100,18.260845464941,13.115556087491,28.668679753731002
Albania,2015,35-39 years,Both,Smoking,Exposure per 100,22.909776112952,10.780131099109,44.391411982883
Netherlands,2015,35-39 years,Both,Smoking,Exposure per 100,19.473463759129,12.826699285244,33.699376914411
Luxembourg,2015,35-39 years,Both,Smoking,Exposure per 100,19.51062385518,13.029461884699,29.271992863796996
France,2015,35-39 years,Both,Smoking,Exposure per 100,28.982351288032998,18.629747249033,45.22462363901
Germany,2015,35-39 years,Both,Smoking,Exposure per 100,20.162606009755,15.724370311822,28.690365593935002
Switzerland,2015,35-39 years,Both,Smoking,Exposure per 100,15.835743735443,11.271000470173,23.545504784699002
Belgium,2015,35-39 years,Both,Smoking,Exposure per 100,18.220197967595002,12.042554052739,29.987182446033
Austria,2015,35-39 years,Both,Smoking,Exposure per 100,22.61698238321,17.561862581429,31.023028298062
New Zealand,2015,35-39 years,Both,Smoking,Exposure per 100,17.044219392475,11.739938627757,27.880124233234
Australia,2015,35-39 years,Both,Smoking,Exposure per 100,13.740106232520999,10.226914237177,21.685103810414
Papua New Guinea,2015,35-39 years,Both,Smoking,Exposure per 100,28.808646779156998,17.268837797158,53.883297507927
Vanuatu,2015,35-39 years,Both,Smoking,Exposure per 100,20.095721274873,9.9214976533219,43.706642896287
Solomon Islands,2015,35-39 years,Both,Smoking,Exposure per 100,25.311617829567002,13.004771916888,50.525986044199996
Fiji,2015,35-39 years,Both,Smoking,Exposure per 100,10.920720840233,6.3821793331961,21.83569287711
Guam,2015,35-39 years,Both,Smoking,Exposure per 100,31.563342627559,14.655041617552001,55.588612150798
Northern Mariana Islands,2015,35-39 years,Both,Smoking,Exposure per 100,35.202617333259,23.584745314561,54.059313051692
Marshall Islands,2015,35-39 years,Both,Smoking,Exposure per 100,20.960779566558,9.7691936838716,39.248571619745995
Federated States of Micronesia,2015,35-39 years,Both,Smoking,Exposure per 100,18.450296809936003,7.884834242063101,40.75384484475
Kiribati,2015,35-39 years,Both,Smoking,Exposure per 100,30.24024182348,20.810816321298002,47.918561626963005
Samoa,2015,35-39 years,Both,Smoking,Exposure per 100,21.136244801146002,14.735209952885,31.607477031366
Tonga,2015,35-39 years,Both,Smoking,Exposure per 100,28.89582817545,16.84598288535,46.088285799447995
American Samoa,2015,35-39 years,Both,Smoking,Exposure per 100,22.269174802407,12.560226739496999,37.060612537339
Canada,2015,35-39 years,Both,Smoking,Exposure per 100,13.533117711852999,8.4354480676777,23.411438651140003
Egypt,2015,35-39 years,Both,Smoking,Exposure per 100,20.252601223281,12.54644730884,34.373682816266
India,2015,35-39 years,Both,Smoking,Exposure per 100,7.8408296852081,5.3560626954265,13.405942885743

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
