Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Dominica,2015,50-54 years,Both,Smoking,Exposure per 100,9.8262436692932,6.617811790240199,13.415219623225
Dominican Republic,2015,50-54 years,Both,Smoking,Exposure per 100,9.7254596127635,6.684533717308801,13.401919721927
Antigua and Barbuda,2015,50-54 years,Both,Smoking,Exposure per 100,4.7697051955156,2.8154829938221,7.1287450419902
Cuba,2015,50-54 years,Both,Smoking,Exposure per 100,29.188724563551,22.848911289171,36.073973032076
Grenada,2015,50-54 years,Both,Smoking,Exposure per 100,13.866597258151,9.695230092204001,18.815066727911002
Jamaica,2015,50-54 years,Both,Smoking,Exposure per 100,17.765796819338,12.686279497409,23.942869529757
Trinidad and Tobago,2015,50-54 years,Both,Smoking,Exposure per 100,14.972595145482002,11.142157829684,19.273083431821
The Bahamas,2015,50-54 years,Both,Smoking,Exposure per 100,10.231126116409001,6.6490709891682,14.370467513166
Saint Lucia,2015,50-54 years,Both,Smoking,Exposure per 100,10.672901390818,6.9766773219349005,15.360222418003
Saint Vincent and the Grenadines,2015,50-54 years,Both,Smoking,Exposure per 100,11.810376874837,7.9316327129831,17.283203405896998
Barbados,2015,50-54 years,Both,Smoking,Exposure per 100,5.9964921254102,3.9548315900203,8.4713248147297
Haiti,2015,50-54 years,Both,Smoking,Exposure per 100,11.035732037517,7.471150503285701,15.556479995169001
Puerto Rico,2015,50-54 years,Both,Smoking,Exposure per 100,10.568541163433,7.5762105665810004,14.192227785917
"Virgin Islands, U.S.",2015,50-54 years,Both,Smoking,Exposure per 100,14.847489959939,10.852068659231,19.616243655648997
Panama,2015,50-54 years,Both,Smoking,Exposure per 100,4.874116576991399,2.9630311670059,7.1534482151689005
El Salvador,2015,50-54 years,Both,Smoking,Exposure per 100,5.8814151046483,3.2660411178796,9.7008066883234
Nicaragua,2015,50-54 years,Both,Smoking,Exposure per 100,6.683013933959001,3.6717811084906002,11.005489586717001
Mexico,2015,50-54 years,Both,Smoking,Exposure per 100,7.467591063320301,6.6384363021616,8.4200763744796
Honduras,2015,50-54 years,Both,Smoking,Exposure per 100,9.6151743297238,6.2220931248658,13.834462512821998
Guatemala,2015,50-54 years,Both,Smoking,Exposure per 100,6.2387376249145,3.6118069025281003,9.7049615855997
Costa Rica,2015,50-54 years,Both,Smoking,Exposure per 100,6.3449658069126,3.9596385054099,9.4357274498413
Belize,2015,50-54 years,Both,Smoking,Exposure per 100,15.255088100705999,10.657946801195,20.725255706227
United States,2015,50-54 years,Both,Smoking,Exposure per 100,27.254520503907997,25.077699679192,29.71956040296
Greenland,2015,50-54 years,Both,Smoking,Exposure per 100,70.24119039468,60.8770026365,78.749499696085
Bermuda,2015,50-54 years,Both,Smoking,Exposure per 100,19.696700821603,14.738938182457002,25.450836248949
Colombia,2015,50-54 years,Both,Smoking,Exposure per 100,9.3379651241638,6.4061308556829,12.784195467852
Guyana,2015,50-54 years,Both,Smoking,Exposure per 100,12.222699402326,8.614443705023799,16.261261538846
Ecuador,2015,50-54 years,Both,Smoking,Exposure per 100,5.0236018857963,3.2480967177491,6.9581429659922005
Paraguay,2015,50-54 years,Both,Smoking,Exposure per 100,13.645475590435,9.9507520749848,18.255783648535
Suriname,2015,50-54 years,Both,Smoking,Exposure per 100,18.726205195609,14.124207991006,24.3655226706
Uruguay,2015,50-54 years,Both,Smoking,Exposure per 100,36.974530135014,31.383702075683,42.834230063319
Venezuela,2015,50-54 years,Both,Smoking,Exposure per 100,20.558288833425,15.542546238187999,26.624690027011
Peru,2015,50-54 years,Both,Smoking,Exposure per 100,7.0764827386444,4.3469572468889,10.695682813157
Chile,2015,50-54 years,Both,Smoking,Exposure per 100,18.377423505585,14.860481524007,21.946870934372
Brazil,2015,50-54 years,Both,Smoking,Exposure per 100,15.907653959728,14.446373971511001,17.587461548885
Bolivia,2015,50-54 years,Both,Smoking,Exposure per 100,17.277556501191,12.314964914918999,22.211808705684998
Argentina,2015,50-54 years,Both,Smoking,Exposure per 100,25.904400702451003,21.769750459584,30.364542986659
Turkmenistan,2015,50-54 years,Both,Smoking,Exposure per 100,9.8173314737191,7.0166510409767,13.273281542549
Uzbekistan,2015,50-54 years,Both,Smoking,Exposure per 100,12.883488855871999,9.626208264791,16.995637000528998
Tajikistan,2015,50-54 years,Both,Smoking,Exposure per 100,10.216684854336,6.658199872922201,14.414301264008
Kyrgyzstan,2015,50-54 years,Both,Smoking,Exposure per 100,21.480098712057,18.025883345828,25.354177020357
Kazakhstan,2015,50-54 years,Both,Smoking,Exposure per 100,30.472770052739,25.603979898086,36.144016997583
Mongolia,2015,50-54 years,Both,Smoking,Exposure per 100,27.930775787501,22.904582045444,33.556344559977006
Taiwan,2015,50-54 years,Both,Smoking,Exposure per 100,19.145727279003,15.004140522408,24.15170292689
South Korea,2015,50-54 years,Both,Smoking,Exposure per 100,16.187420092403,14.165223380476998,18.351048155773
North Korea,2015,50-54 years,Both,Smoking,Exposure per 100,36.404196687667,28.617150178687,45.434851787319005
Japan,2015,50-54 years,Both,Smoking,Exposure per 100,15.887992955805,15.008731499055001,16.817888225687998
China,2015,50-54 years,Both,Smoking,Exposure per 100,17.632935659936,15.133872759295999,22.815802447367002
Myanmar,2015,50-54 years,Both,Smoking,Exposure per 100,29.188539036187,19.003712367101,42.37916980893
Cambodia,2015,50-54 years,Both,Smoking,Exposure per 100,21.510441555627,17.929705444109,26.183272652868002
Vietnam,2015,50-54 years,Both,Smoking,Exposure per 100,32.695359547567996,24.610120789854,42.721785695631
Laos,2015,50-54 years,Both,Smoking,Exposure per 100,27.869409741881,21.699203874715,35.113845380012
Malaysia,2015,50-54 years,Both,Smoking,Exposure per 100,18.631076961208002,14.718059851279,22.930776558188
Thailand,2015,50-54 years,Both,Smoking,Exposure per 100,24.207720977408,19.26739943142,30.285584892528
Brunei,2015,50-54 years,Both,Smoking,Exposure per 100,11.012459692326,8.3522658613076,13.897134234309998
Philippines,2015,50-54 years,Both,Smoking,Exposure per 100,23.420948311562,19.714898755432,27.396131324537
Indonesia,2015,50-54 years,Both,Smoking,Exposure per 100,17.891215490774,15.433211986206999,20.881591473886
Singapore,2015,50-54 years,Both,Smoking,Exposure per 100,9.5897217013635,7.8086996340006,11.400125115773
Timor-Leste,2015,50-54 years,Both,Smoking,Exposure per 100,21.027655576918,16.317275470424,27.080476687518
Maldives,2015,50-54 years,Both,Smoking,Exposure per 100,12.642721519428,9.636479247463999,15.856378545437
Nepal,2015,50-54 years,Both,Smoking,Exposure per 100,18.930684132840998,14.749340595884,23.565186653595
Pakistan,2015,50-54 years,Both,Smoking,Exposure per 100,17.431183529005,12.804339462743,23.173255534104
Iran,2015,50-54 years,Both,Smoking,Exposure per 100,13.015478936662001,9.8634094919492,16.792916482330998
Sri Lanka,2015,50-54 years,Both,Smoking,Exposure per 100,9.1118771437795,6.7124754390095,11.653630754219
Bhutan,2015,50-54 years,Both,Smoking,Exposure per 100,4.1609880734116,2.4391820232763,6.528324933314799
Bangladesh,2015,50-54 years,Both,Smoking,Exposure per 100,23.706645941001998,19.471374813152,28.119662756932
Afghanistan,2015,50-54 years,Both,Smoking,Exposure per 100,20.740156620753,10.743061766410001,32.962110865273
Oman,2015,50-54 years,Both,Smoking,Exposure per 100,7.2295334691738,4.5435835338701,10.160364923192999
Kuwait,2015,50-54 years,Both,Smoking,Exposure per 100,10.341993130042,7.405128201657001,13.876147578760001
Palestine,2015,50-54 years,Both,Smoking,Exposure per 100,22.890635404407,18.100660288056,28.111112531752003
Lebanon,2015,50-54 years,Both,Smoking,Exposure per 100,33.918906376997995,25.985952568673,42.574340897883
Qatar,2015,50-54 years,Both,Smoking,Exposure per 100,8.2563767435036,5.4793430439527,11.682369295501
Saudi Arabia,2015,50-54 years,Both,Smoking,Exposure per 100,9.373407094228101,7.6485098113465,11.19770077551
Turkey,2015,50-54 years,Both,Smoking,Exposure per 100,32.827779075143,28.176035429862,37.982166956648996
Yemen,2015,50-54 years,Both,Smoking,Exposure per 100,16.313297748369,9.7704482478086,24.325642113111
Iraq,2015,50-54 years,Both,Smoking,Exposure per 100,20.345566226739003,14.520851833282,27.184531902216
Jordan,2015,50-54 years,Both,Smoking,Exposure per 100,20.586302859419,16.058948118932,25.000527680934997
Syria,2015,50-54 years,Both,Smoking,Exposure per 100,15.523036572054998,9.730484195339601,22.022537857092
Israel,2015,50-54 years,Both,Smoking,Exposure per 100,22.698700850308,18.778479640411,26.87512722926
Georgia,2015,50-54 years,Both,Smoking,Exposure per 100,30.776691432270997,25.652073921400998,36.820653744697005
Cyprus,2015,50-54 years,Both,Smoking,Exposure per 100,26.543898957967997,22.277747667307,31.043086512689
Bahrain,2015,50-54 years,Both,Smoking,Exposure per 100,9.2925818253798,5.8504416777334995,13.554880371827998
Azerbaijan,2015,50-54 years,Both,Smoking,Exposure per 100,28.477770757924997,23.268226905337,35.140066089015995
Armenia,2015,50-54 years,Both,Smoking,Exposure per 100,34.966605484701,29.381635807417002,40.963614070923995
United Arab Emirates,2015,50-54 years,Both,Smoking,Exposure per 100,8.7699264316231,5.0806546678855,13.560101487783
Moldova,2015,50-54 years,Both,Smoking,Exposure per 100,23.387376995223,19.330020142153,27.510571382537
Hungary,2015,50-54 years,Both,Smoking,Exposure per 100,56.117372869244996,48.485133257666,64.020065964287
Poland,2015,50-54 years,Both,Smoking,Exposure per 100,42.982892916946,37.379018708531,49.435547319845
Romania,2015,50-54 years,Both,Smoking,Exposure per 100,39.082903725197,33.146273996302,45.165646686323
Ukraine,2015,50-54 years,Both,Smoking,Exposure per 100,30.133813204628,25.806936707970003,35.030478416152
Belarus,2015,50-54 years,Both,Smoking,Exposure per 100,37.617976159265,31.279054509135,43.103636553849
Czech Republic,2015,50-54 years,Both,Smoking,Exposure per 100,29.966214607906,26.066728917082,34.278527664737
Russia,2015,50-54 years,Both,Smoking,Exposure per 100,32.385896405794,28.601967995767,36.473440878606
Slovakia,2015,50-54 years,Both,Smoking,Exposure per 100,26.836480628034998,21.950869362045,32.300866079825
Bulgaria,2015,50-54 years,Both,Smoking,Exposure per 100,49.184277748585,43.316884464603,55.164651737017
Norway,2015,50-54 years,Both,Smoking,Exposure per 100,21.79998400558,18.251758937157998,25.306076053564
Sweden,2015,50-54 years,Both,Smoking,Exposure per 100,15.753842523869,14.017433658909,17.68875089795
Lithuania,2015,50-54 years,Both,Smoking,Exposure per 100,28.217079642913,24.573089535165,32.65975262736
Latvia,2015,50-54 years,Both,Smoking,Exposure per 100,31.335430681254,27.137388172072,35.94903283909
Ireland,2015,50-54 years,Both,Smoking,Exposure per 100,24.074360190729,20.529473089375998,28.063411298934
Iceland,2015,50-54 years,Both,Smoking,Exposure per 100,21.217144575822,18.269221352396002,24.799618063603
United Kingdom,2015,50-54 years,Both,Smoking,Exposure per 100,23.412807383962,21.766924369338998,25.251931161315998
Finland,2015,50-54 years,Both,Smoking,Exposure per 100,18.282765003429997,15.975880572076,20.644287836411
Estonia,2015,50-54 years,Both,Smoking,Exposure per 100,27.756090480801,24.402272215622002,31.473177873056002
Denmark,2015,50-54 years,Both,Smoking,Exposure per 100,29.136982640621,25.296744376459003,33.247102788368
Macedonia,2015,50-54 years,Both,Smoking,Exposure per 100,45.422252437434004,38.717411443407,52.796586362379
Montenegro,2015,50-54 years,Both,Smoking,Exposure per 100,56.664882522059,48.665146151565,64.37149517445499
Croatia,2015,50-54 years,Both,Smoking,Exposure per 100,41.637051926914,35.827724689712994,47.892999610357
Malta,2015,50-54 years,Both,Smoking,Exposure per 100,21.237613186019,17.75201307311,25.043036161141004
Slovenia,2015,50-54 years,Both,Smoking,Exposure per 100,29.54257417275,25.273251635865,34.645979309192
Greece,2015,50-54 years,Both,Smoking,Exposure per 100,41.589642640517,37.012834869269,46.929797179041
Italy,2015,50-54 years,Both,Smoking,Exposure per 100,25.334112365967997,22.252190134739998,28.40781717134
Portugal,2015,50-54 years,Both,Smoking,Exposure per 100,27.397871673409004,23.498229775439,32.131795348787
Serbia,2015,50-54 years,Both,Smoking,Exposure per 100,52.965511783903,45.632450762336,59.822062204645
Spain,2015,50-54 years,Both,Smoking,Exposure per 100,32.997965265385,29.157043036344,37.343264875395995
Bosnia and Herzegovina,2015,50-54 years,Both,Smoking,Exposure per 100,45.091135297356,38.663507384278,52.160881973331996
Andorra,2015,50-54 years,Both,Smoking,Exposure per 100,22.167387267826,17.029976026323,27.667984699344
Albania,2015,50-54 years,Both,Smoking,Exposure per 100,23.899477288762,19.650318149213,28.916439698782998
Netherlands,2015,50-54 years,Both,Smoking,Exposure per 100,33.341520819193,29.420972686878,37.811729510694
Luxembourg,2015,50-54 years,Both,Smoking,Exposure per 100,26.194320617699002,22.128525002764,30.805048304007997
France,2015,50-54 years,Both,Smoking,Exposure per 100,40.120162102411,34.856266598511,46.251292934979
Germany,2015,50-54 years,Both,Smoking,Exposure per 100,32.060512596182,28.231364085202998,36.244576818697
Switzerland,2015,50-54 years,Both,Smoking,Exposure per 100,25.077670940108,21.351322004741,29.100976727341997
Belgium,2015,50-54 years,Both,Smoking,Exposure per 100,35.093501215689,30.314050997829,40.034106209465
Austria,2015,50-54 years,Both,Smoking,Exposure per 100,29.457518221977004,25.675444871203002,33.741744495366
New Zealand,2015,50-54 years,Both,Smoking,Exposure per 100,20.940041182728,18.135531915292997,24.169357561794
Australia,2015,50-54 years,Both,Smoking,Exposure per 100,18.720602498557,16.463275549259,21.235026294454002
Papua New Guinea,2015,50-54 years,Both,Smoking,Exposure per 100,28.724340203935,21.031043260063,38.806533489077
Vanuatu,2015,50-54 years,Both,Smoking,Exposure per 100,16.317128430865,10.148849189106,25.854949472328997
Solomon Islands,2015,50-54 years,Both,Smoking,Exposure per 100,23.203471069587,15.710558832244,32.398915564315004
Fiji,2015,50-54 years,Both,Smoking,Exposure per 100,11.025641437046001,7.9746895900440995,14.287240827448999
Guam,2015,50-54 years,Both,Smoking,Exposure per 100,35.69472861472,28.563628011610998,44.064880639865
Northern Mariana Islands,2015,50-54 years,Both,Smoking,Exposure per 100,40.02017992407,31.885148038275002,48.170463976694
Marshall Islands,2015,50-54 years,Both,Smoking,Exposure per 100,18.430055193039998,13.345691844751,24.77037336797
Federated States of Micronesia,2015,50-54 years,Both,Smoking,Exposure per 100,18.740394378366,11.697600951722,28.848624456181
Kiribati,2015,50-54 years,Both,Smoking,Exposure per 100,35.591222830544,29.532708179991,41.992952305309004
Samoa,2015,50-54 years,Both,Smoking,Exposure per 100,20.993654157541002,15.931344495302998,26.326740715739
Tonga,2015,50-54 years,Both,Smoking,Exposure per 100,28.189972404423003,22.538028331937,35.204501271228
American Samoa,2015,50-54 years,Both,Smoking,Exposure per 100,25.628577725038,19.814958086647,32.170129386162
Canada,2015,50-54 years,Both,Smoking,Exposure per 100,25.178629002588,21.240345036403,29.571094238557
Egypt,2015,50-54 years,Both,Smoking,Exposure per 100,16.057412618491,13.454736245891,18.548437952077
India,2015,50-54 years,Both,Smoking,Exposure per 100,8.2831727185177,7.3630561985625995,9.2636494330118

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
