Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Botswana,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.310486,4.9063995,8.0450542
Togo,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,1.8671593,1.3200902,2.5086003999999997
Sierra Leone,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.730281000000001,4.1207578,7.7731431
Senegal,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.292523200000001,5.4764882,9.5493361
Nigeria,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.2890448,4.843244,8.1017151
Niger,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.0148553,2.809523,5.6264494
Mauritania,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.3551947,4.6621781,8.2994543
Mali,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.3041836,3.0734643,5.8513317
Liberia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.1110165,6.5084815,10.066946999999999
Guinea-Bissau,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.833849799999999,4.9286403,9.2140555
The Gambia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.053382399999999,3.5157155,6.7866966
Guinea,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,2.6312447999999997,1.8565081,3.5543047000000003
Ghana,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.298773499999999,5.7041705,9.0106994
Cape Verde,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.3881602,6.5413602,10.757052999999999
Cote d'Ivoire,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.854757299999999,3.4324601,6.649339899999999
Burkina Faso,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.403145599999999,3.0999154,6.0154486
Benin,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.8900206,3.7270978,6.3097022
Dominica,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.821415399999999,6.1235111,9.8239459
Dominican Republic,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.7571881,4.4032,7.3431544
Antigua and Barbuda,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.5082218,6.605137099999999,10.758370000000001
Cuba,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.052990399999999,7.132861,11.349756
Grenada,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.0946341,6.317246699999999,10.220025000000001
Jamaica,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.819654,8.6815804,13.414893
Trinidad and Tobago,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.6169440999999996,5.1388014,8.4770843
The Bahamas,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.6742945,6.699379499999999,11.114427000000001
Saint Lucia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.059287999999999,8.2233943,12.044597
Saint Vincent and the Grenadines,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.2933038,6.4823218,10.562612
Barbados,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.4753563,7.6145865,11.633625
Haiti,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.9258338,4.562850999999999,7.6588385
Puerto Rico,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.935871,8.676249499999999,13.435948
"Virgin Islands, U.S.",2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.0360194,7.027201399999999,11.247992
Panama,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.038316,9.1753177,13.134275
El Salvador,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.4598437,6.845393,10.320613
Nicaragua,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.438240700000001,6.873124799999999,10.170019
Mexico,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,12.518024,10.595556,14.624506
Honduras,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.045956499999999,6.4800419,9.7116172
Guatemala,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.323298399999999,6.8601117,10.018803
Costa Rica,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.2553161,7.5136855,11.207148
Belize,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.6559916,5.9215803,9.7131751
United States,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.7061172,8.1129119,11.475808
Greenland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.1770504,5.8020994,8.767113799999999
Bermuda,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.594343499999999,5.2519534,8.1568792
Colombia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.1697811,5.0117921,7.5741947000000005
Guyana,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.6296091,5.982196699999999,9.628906800000001
Ecuador,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.513994499999999,6.700520999999999,10.59579
Paraguay,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.3261997,6.909889,9.933710099999999
Suriname,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.1284516,6.3628502000000005,10.365549
Uruguay,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.178548,5.6635153,8.9108557
Venezuela,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.505889799999999,6.9536895,10.268849
Peru,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.6035592,7.706861900000001,11.802614
Chile,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.513360700000001,6.079702800000001,9.324964099999999
Brazil,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.4958898,6.1980106,8.98645
Bolivia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.9784481,6.9589666999999995,11.194519999999999
Argentina,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.4103083,7.755181899999999,11.261868
Turkmenistan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.282264,4.7181096,8.3301067
Uzbekistan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.263601,5.0975159,7.6070808
Tajikistan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.1261991,3.7471272,6.968028800000001
Kyrgyzstan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.722898600000001,4.1104645,7.781606200000001
Kazakhstan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.499629499999999,4.8512083,8.6896755
Mongolia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.1500509999999995,3.9494634,6.6138767000000005
Taiwan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.519007799999999,7.7175416,11.716902999999999
South Korea,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3682413,6.0210817,9.0085387
North Korea,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.880069499999999,5.316307800000001,8.7887742
Japan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.9313576,6.5923899,9.5019981
China,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.8083133,7.2963260000000005,10.470498000000001
Myanmar,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.888604900000001,5.3355694,9.0071358
Cambodia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,1.7576734,1.2768229,2.3750955
Vietnam,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.1121497,4.4908684,8.3577566
Laos,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.3667156,4.5098975,9.0561435
Malaysia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.000404999999999,7.5682625,12.799865999999998
Thailand,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.6984987,5.7908669,9.775286900000001
Brunei,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.9507587,6.909675899999999,11.390805
Philippines,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.4213133,4.045680900000001,7.242652
Indonesia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.403965299999999,5.473652100000001,9.8446392
Singapore,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.7888646999999995,5.240264499999999,8.6317606
Timor-Leste,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,2.8377036,2.143516,3.6446325
Maldives,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.4251674,5.4078225,9.961044
Nepal,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.1145033,6.5376878,9.861116899999999
Pakistan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.488230000000001,9.4206147,13.840424
Iran,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3672421,5.803889799999999,9.1879055
Sri Lanka,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.0728368999999995,5.1684391000000005,9.2960067
Bhutan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.585526000000002,8.6962424,12.706218999999999
Bangladesh,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.631408,7.745579599999999,11.529093999999999
Afghanistan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.8486242,4.268039,7.7137358
Oman,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.1066318,6.1037432,10.583004
Kuwait,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.3322158,7.4534588,11.562885000000001
Palestine,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.2040779,6.437788899999999,10.394084000000001
Lebanon,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.162629,8.5411005,14.191855
Qatar,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.029482,8.6071961,13.749467000000001
Saudi Arabia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.6913241,7.9550952,11.592529
Turkey,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.8869115,7.8480214,12.121481000000001
Yemen,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.320051599999999,5.6081221,9.3591273
Iraq,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.2792394,6.219478,10.822174
Jordan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,13.044493,10.100729999999999,16.279505
Syria,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.322465399999999,6.1382882,11.215385999999999
Israel,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.9904709,8.2613222,11.887863
Georgia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.3103065,4.661548499999999,8.5073255
Cyprus,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.1110701,6.4560108000000005,9.9697687
Bahrain,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.1992646,6.9632537999999995,11.821435
Azerbaijan,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.678005300000001,4.870956,9.237606099999999
Armenia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.4248353,4.7482267,8.633702999999999
United Arab Emirates,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,12.123823,9.2276901,15.581218999999999
Moldova,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.764049099999999,5.3627174,8.3569929
Hungary,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.840331099999999,5.1493671,8.8064305
Poland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.454259700000001,5.7293311,9.4329067
Romania,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.1488455,5.2429575,9.5293067
Ukraine,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.9282070000000004,5.3880621,8.678042099999999
Belarus,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.6755414,5.2010529,8.400141399999999
Czech Republic,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.026839999999999,5.231186699999999,9.2173167
Russia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.2820356,6.7597799,9.981822999999999
Slovakia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.7914685,5.6986399,10.451713
Bulgaria,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.251109899999999,5.1402513,9.6844457
Norway,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.9204276,6.2285710000000005,9.849035
Sweden,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.137423,5.7038408,8.7073892
Lithuania,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.646251300000001,7.0173584,10.615933
Latvia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.0253611,5.4343544,8.8002004
Ireland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.2951803,4.926328,7.863595299999999
Iceland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.3745055,6.571786100000001,10.263777000000001
United Kingdom,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.2946526,6.0135663,8.747808599999999
Finland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.3461531,6.742864099999999,10.193420999999999
Estonia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.8121257,4.5493022000000005,7.217108499999999
Denmark,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.2891839,5.798206899999999,9.1364041
Macedonia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.2501011,5.1633336000000005,9.6353315
Montenegro,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3916703,5.4273549,9.8479636
Croatia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.615228499999999,6.435145400000001,11.296028
Malta,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.0876701,6.2809095,10.059809999999999
Slovenia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3361285,5.3701848000000005,9.7766638
Greece,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.8189474,4.5070976,7.3408179
Italy,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.295378299999999,5.8435433,8.9602776
Portugal,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.6356055,5.1948961,8.2462721
Serbia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3057421,5.2310668,9.7716101
Spain,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.2353041,6.646611500000001,10.043684
Bosnia and Herzegovina,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3557079,5.3102259,9.9801123
Andorra,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.685715699999999,6.0405932,9.5899954
Albania,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.3985999,6.2123816,10.877164
Netherlands,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,5.6830492,4.4715934,7.0565909
Luxembourg,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.3460296,5.9181433,9.0049848
France,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.485782400000001,6.0266096,9.108044999999999
Germany,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.355010500000001,5.7951286,8.9954339
Switzerland,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.4669627,6.914503099999999,10.192117
Belgium,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.846876999999999,6.2620483,9.752778
Austria,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.0713772,4.7364783,7.7156842
New Zealand,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.5433056,7.7901103,11.596254
Australia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,7.1908534,5.7180293,8.8112071
Papua New Guinea,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.6560845,6.4054884,11.700424
Vanuatu,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,8.867291400000001,6.750801200000001,11.302037
Solomon Islands,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.243366,7.315807,14.165469
Fiji,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,14.056738,10.52463,18.257526
Guam,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.939366,8.2448237,16.698034
Northern Mariana Islands,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,12.251119000000001,8.6272463,16.963387
Marshall Islands,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,17.622943,12.914622000000001,23.446441
Federated States of Micronesia,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,12.719211,8.9700051,17.609885
Kiribati,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,13.295125999999998,9.7598672,18.104123
Samoa,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,10.263538,7.404672399999999,14.049612999999999
Tonga,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,9.8886654,6.9436863,13.602337
American Samoa,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,17.669646,13.035983000000002,23.112677
Canada,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,6.3024312,5.0631665,7.6060429
Egypt,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,4.769773,3.4440196999999997,6.2559351
India,2015,45-49 years,Both,High fasting plasma glucose,Exposure per 100,11.569384000000001,9.7548842,13.568503000000002

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
