Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Gabon,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.0394255,5.3664118,9.0152994
Equatorial Guinea,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.8282408,5.9457581,10.155105
Chad,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.718979600000001,5.7387155000000005,10.310985
Sao Tome and Principe,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,1.5760819999999998,1.1162283,2.2154018
Congo,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,5.973478,4.4298101,8.0217995
Democratic Republic of the Congo,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,4.5890048000000006,3.3790488,6.1392512
Cameroon,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,4.0039048,3.0009129999999997,5.3837534
Central African Republic,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,4.817250700000001,3.5260707,6.381575000000001
Angola,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.3775748,4.797269,8.4467769
Morocco,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.092655800000001,6.8085611,11.891599999999999
Libya,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.514145999999998,10.672199,16.622391
Sudan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.407348899999999,7.0962057,12.177014
Tunisia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.410245999999999,9.7806834,15.689575999999999
Algeria,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.0586106,6.146951,10.289945
Namibia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.024390299999999,5.624672,8.702363100000001
Swaziland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.803302,7.1009986,10.728819000000001
Lesotho,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,4.896399,3.8778324000000004,6.1161943
South Africa,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.379021,9.5884599,13.460636000000001
Botswana,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.892057299999999,6.2196407,9.8723695
Togo,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,2.1953221,1.5978705,2.9213508999999998
Sierra Leone,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.2484933,5.3188596,9.6964844
Senegal,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.4715597,6.2821791000000005,11.192766
Nigeria,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.582061899999999,5.1074054,8.4655054
Niger,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,4.9926579,3.5874408000000004,6.8335511
Mauritania,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.0181593,5.2018445,9.3384787
Mali,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,5.7394072,4.0628817,7.728634
Liberia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.028882,8.1774436,12.201428
Guinea-Bissau,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.5365482,6.392967,11.28139
The Gambia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.1508246,4.3957736,8.3817646
Guinea,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,3.4829792,2.5432634999999997,4.6266802
Ghana,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.3080722,7.155133800000001,11.751696
Cape Verde,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.252348,8.084926000000001,12.907845000000002
Cote d'Ivoire,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,5.7005461,4.1276744999999995,7.457090900000001
Burkina Faso,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,5.2935585,3.8828677999999996,7.161814
Benin,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,5.5470113,4.2297877,7.3030159
Dominica,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.8491199,7.8348189999999995,12.219411
Dominican Republic,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.8725822,6.1209146,9.9395536
Antigua and Barbuda,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.884984000000001,8.558064,13.640708000000002
Cuba,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.865176,8.8113762,13.660507999999998
Grenada,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.451941,8.2448117,13.083743
Jamaica,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.958595,10.452753,15.620896
Trinidad and Tobago,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.662381,9.3385324,14.181656
The Bahamas,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.982323,8.7356888,13.83868
Saint Lucia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.262492,10.186383000000001,14.612414000000001
Saint Vincent and the Grenadines,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.524899,8.3603226,13.200869
Barbados,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.833833,9.7895943,14.391831
Haiti,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.7613369,6.020944200000001,9.770673500000001
Puerto Rico,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.482501999999998,10.832134,16.409498
"Virgin Islands, U.S.",2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.462726,9.0487383,14.259036
Panama,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.812783999999999,10.834228,15.036069
El Salvador,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.581093,8.8680983,12.686666999999998
Nicaragua,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.417721,8.686813,12.374397
Mexico,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,14.792281,12.731615,17.174742000000002
Honduras,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.132425000000001,8.512640000000001,12.12233
Guatemala,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.039248,8.2850397,12.047804
Costa Rica,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.267833,10.279128,14.547256
Belize,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.6011646,7.6763988,11.901429
United States,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.05044,11.182823,15.236305999999999
Greenland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.229448399999999,7.7094949999999995,11.000461999999999
Bermuda,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.3473921,6.793785099999999,10.117763
Colombia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.1480548,6.7709431,9.8509118
Guyana,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.9849202,7.841999800000001,12.368998000000001
Ecuador,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.608528,8.4640734,13.206278
Paraguay,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.277656,8.6630285,12.153820999999999
Suriname,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.509282,8.332803799999999,13.155045000000001
Uruguay,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.9945264,7.309882299999999,10.876641
Venezuela,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.63933,8.8574819,12.716289999999999
Peru,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.744628,9.5112637,14.22766
Chile,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.555348,9.4645143,13.911355
Brazil,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.4251551,7.957476400000001,11.160868
Bolivia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.067706,8.920233,13.540170000000002
Argentina,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.132524,9.3367875,13.160464
Turkmenistan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.8448221,5.7396777000000005,10.551964
Uzbekistan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.9744168,6.5354377,9.5602065
Tajikistan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.513169400000001,4.8776682000000005,8.6173765
Kyrgyzstan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.291228299999999,5.2814037,9.961115600000001
Kazakhstan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.130783599999999,6.0159665,10.828398
Mongolia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.3202217,4.9221728,8.0458529
Taiwan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.355989,9.226448099999999,13.703349000000001
South Korea,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.071349,8.3436966,11.951633000000001
North Korea,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.5212365,6.8315037,10.557003
Japan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.731677000000001,9.099786,12.660205
China,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.448422,8.8518418,12.31218
Myanmar,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.7283373,6.8463765,11.006401
Cambodia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,2.4681617,1.8296033,3.2788642
Vietnam,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.8185625,5.7021089,10.483445
Laos,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.1399366,5.8312651,10.809281
Malaysia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.141452,9.339066599999999,15.365501
Thailand,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.5570676,7.349700500000001,12.217221
Brunei,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.342157,8.9122459,14.16754
Philippines,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.9636293,5.2133873,9.1984183
Indonesia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.1286488,6.8679966,11.783185999999999
Singapore,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.7429037,7.7765234,12.159275
Timor-Leste,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,3.8662039000000004,2.9973175000000003,4.9680173000000005
Maldives,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.5649421,7.0316374,12.328084
Nepal,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.168408,8.4787786,12.163007
Pakistan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.868502,11.333079999999999,16.681497
Iran,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.054607200000001,7.264634200000001,11.044881
Sri Lanka,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.700003500000001,6.3624903999999995,11.537447
Bhutan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.523279,10.575889,14.766321
Bangladesh,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.162381,9.1527008,13.433608
Afghanistan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.3957741,5.4522886999999995,10.02226
Oman,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.2598297,7.075110799999999,11.875364
Kuwait,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.396502,9.357916600000001,13.789181000000001
Palestine,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.499001,8.357048,13.140538
Lebanon,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.022988999999999,10.074206,16.490558999999998
Qatar,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.553755,10.739607,16.571887
Saudi Arabia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.736449,9.8682441,13.976807999999998
Turkey,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.286158,9.917558,14.770904000000002
Yemen,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.0680413,7.0764959,11.36041
Iraq,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.63561,9.094382099999999,14.855565
Jordan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,15.289259,12.055121,18.759178000000002
Syria,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.10828,7.5995579,13.205518999999999
Israel,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.185967999999999,10.396539,14.457787999999999
Georgia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.9327777,5.8877788,10.392921
Cyprus,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.176224000000001,8.217666999999999,12.539153
Bahrain,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.136416,8.4469356,14.437163
Azerbaijan,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.2848959,6.2185206,11.286023
Armenia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.0336839,5.8710027,10.75666
United Arab Emirates,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.382566,10.165257,17.437494
Moldova,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.8523068,7.081190499999999,10.891587
Hungary,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.5858211,6.6195048000000005,10.914093
Poland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.8236287,7.0343211000000005,11.101042999999999
Romania,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.931917,6.5632284,11.935584
Ukraine,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.7354459,7.003809499999999,10.786997
Belarus,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.5852504,6.844905799999999,10.735581
Czech Republic,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.54734,8.1568547,13.480289
Russia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.278303000000001,9.4141245,13.468067
Slovakia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.6890435,6.999854,12.943125
Bulgaria,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.1708228,6.922462599999999,12.136196
Norway,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.019955,8.2333192,12.232734
Sweden,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.8210046,7.1935415,10.741001
Lithuania,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.707780999999999,8.7876208,13.089994999999998
Latvia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.1037467,7.263074799999999,11.305857
Ireland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.1864856,6.6041157,9.997779900000001
Iceland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.468338000000001,8.4771365,13.004763
United Kingdom,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.582901000000001,8.0390438,11.392937
Finland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.736673,8.7648697,13.036537000000001
Estonia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.3665097,5.7897359,9.049481199999999
Denmark,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.436286200000001,7.580448700000001,11.563556
Macedonia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.0561405,6.7680322,12.12384
Montenegro,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.0935513,6.7167856,11.982798
Croatia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.84449,8.153076500000001,14.189006000000001
Malta,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.093272,8.132102300000001,12.362758
Slovenia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.2902064,6.8913594,12.275825999999999
Greece,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.2707465,6.675226200000001,10.116757999999999
Italy,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.1564223,7.4884661,10.971764
Portugal,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.6546235,6.9825172,10.526893
Serbia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.152592700000001,6.648707399999999,12.049948
Spain,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.106098,8.1875965,12.17597
Bosnia and Herzegovina,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.9534082,6.5270349,11.838257
Andorra,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.8421395,7.9635850999999995,12.072599
Albania,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.371058,8.0706418,13.154157999999999
Netherlands,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,7.3865421,5.888053,9.1962621
Luxembourg,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.8027982,8.0268875,11.844968
France,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.3816482,7.7620722,11.332834
Germany,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.404913299999999,7.6319531,11.443532
Switzerland,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.453947,8.629626,12.567064
Belgium,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.9476494,7.9778865,12.089937
Austria,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.3868749,6.8254225,10.200352
New Zealand,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.012889,9.9459365,14.303963999999999
Australia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,9.0682171,7.360933,11.079057
Papua New Guinea,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.787885,8.123860500000001,14.217731
Vanuatu,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,10.370042,8.0705985,13.119325000000002
Solomon Islands,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.091944,9.2956297,17.658345
Fiji,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,16.616543,12.753518,21.076605
Guam,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,14.118019,9.967052899999999,19.264896
Northern Mariana Islands,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,14.522561,10.478062000000001,19.610675999999998
Marshall Islands,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,19.07011,14.167894,25.192915999999997
Federated States of Micronesia,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,15.566604,11.542189,20.468564
Kiribati,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,16.066665999999998,11.880734,21.512470999999998
Samoa,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,12.438896000000002,9.018256500000001,17.050549
Tonga,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,11.931941,8.3780587,16.376682000000002
American Samoa,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,18.953788,13.717377,25.334256999999997
Canada,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,8.4968433,6.9358997,10.211441
Egypt,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,6.3387156000000004,4.7485381,8.2839526
India,2015,60-64 years,Both,High fasting plasma glucose,Exposure per 100,13.093425,11.213339999999999,15.313524000000001

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
