Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Haiti,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.185169200000001,2.9996375,5.635168
Puerto Rico,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.961522,5.8565598,10.281403000000001
"Virgin Islands, U.S.",2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.490910799999999,4.7677404999999995,8.4525153
Panama,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.182105400000001,6.4363167,10.068537
El Salvador,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.8285933,4.4507369,7.5310208
Nicaragua,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.7945967000000005,4.4319768,7.4645594
Mexico,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,9.4199635,7.4602634000000005,11.523007
Honduras,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1338434,3.8755022,6.5815337000000005
Guatemala,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.6271613,4.284144899999999,7.093354300000001
Costa Rica,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.8327121,5.2906465,8.657763899999999
Belize,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.4475777,4.0680967,7.1162976
United States,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.2514611,4.8375797,7.8382924
Greenland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.2813631,4.0778823,6.684812900000001
Bermuda,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.5889542,3.4305822,5.966673
Colombia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.962012,2.9552152,5.0672695
Guyana,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1755853,3.7878255999999997,6.8970874
Ecuador,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.0055964,4.4461913,7.975711700000001
Paraguay,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.9100918,4.5384519,7.3889829
Suriname,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.5715788,4.0901359,7.5650886
Uruguay,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.227430200000001,3.8474713,6.7173286999999995
Venezuela,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.8519665,4.5085084,7.4921242999999995
Peru,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.859266799999999,5.164399,8.8702343
Chile,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1595207,3.8888864,6.6124982999999995
Brazil,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.2838914,4.0420849,6.6649519
Bolivia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.3489042,4.7357783,8.1980757
Argentina,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.284877400000001,5.6953315,9.1273725
Turkmenistan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.5272306,3.1661253,6.3518301
Uzbekistan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.3653812,3.3132892,5.5510998
Tajikistan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.6064557999999995,2.5170516,5.0813884
Kyrgyzstan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.9037167999999998,2.7645761,5.4605614
Kazakhstan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6433032,3.2222282,6.3901022
Mongolia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.0957764,2.9522432000000003,5.4882634
Taiwan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.178630699999999,5.323964,9.1242686
South Korea,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8895773,3.714902,6.2584266
North Korea,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8378684,3.5694029,6.3330568000000005
Japan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.4270115,4.152976,6.814384499999999
China,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.228009999999999,4.824499,7.8060091
Myanmar,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.9407611,2.8361112,5.3115331
Cambodia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,1.0691148,0.70740865,1.508355
Vietnam,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.0691763,2.732815,5.638795
Laos,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.8233314,2.581699,5.508211999999999
Malaysia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.274269299999999,4.9895454,9.9086158
Thailand,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.2879217999999995,3.7879530000000003,7.0993491
Brunei,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.1191987,4.4649091,8.026775
Philippines,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.6490443999999997,2.5576983,5.0257496999999995
Indonesia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8443023,3.3833124,6.7156754
Singapore,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.3930274,3.1494359999999997,5.8515683
Timor-Leste,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,1.7924918,1.2662955999999999,2.355428
Maldives,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.1407645,2.8316746999999998,5.8222204
Nepal,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.5368832999999995,4.207783200000001,7.0919238
Pakistan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.7427099,5.0906755,8.6792476
Iran,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.2936673,3.8922615,6.8263113
Sri Lanka,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6448879,3.2008383,6.303048899999999
Bhutan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.807183299999999,6.0753293,9.8545507
Bangladesh,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.4273169,5.7168696,9.3622833
Afghanistan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.8496707,2.6220478,5.386911
Oman,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.525559599999999,3.8901727999999998,7.6025656999999995
Kuwait,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.7325465,5.0488308,8.5909516
Palestine,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.7424519,4.1919336000000005,7.669711899999999
Lebanon,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.7956738,4.9966842,8.9150175
Qatar,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.2209495,3.0845301,5.6134999
Saudi Arabia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.1271159,5.5240404,8.8984095
Turkey,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.633887400000001,4.9627464,8.4997907
Yemen,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.082136,3.723016,6.815729299999999
Iraq,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.671194,3.3209078000000005,6.265895100000001
Jordan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,9.8384693,7.479757800000001,12.825774000000001
Syria,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.6659319,3.9782971,7.790989399999999
Israel,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.3129021000000005,5.6811701999999995,9.1792874
Georgia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.676513,3.2287445,6.5784745000000004
Cyprus,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.760841800000001,4.4102039,7.501936
Bahrain,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.4178213,4.4969246,8.7724119
Azerbaijan,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6323862,3.3725894999999997,6.5332696
Armenia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.5107946000000005,3.1729624,6.3438378
United Arab Emirates,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.9279242,6.6403642,11.83034
Moldova,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.3482516,3.2781508,5.656435
Hungary,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8397925,3.4302487999999998,6.4996809
Poland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.7494757000000005,4.7141614999999994,9.1579035
Romania,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1024787,3.4833912000000002,7.402489299999999
Ukraine,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.474526999999999,3.2446139,5.993763700000001
Belarus,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.4443205,3.2784807999999996,5.8380485
Czech Republic,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8498165,3.4436139999999997,6.467205299999999
Russia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.957136,2.9520864,5.0466429
Slovakia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.4271165,3.7464633999999997,7.532763500000001
Bulgaria,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.3133726,3.7468728,7.4880868000000005
Norway,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.3503927,3.9653201,7.0171311
Sweden,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1633619,3.8779821,6.6593558
Lithuania,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.7256218,4.3568105,7.495157400000001
Latvia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.577272000000001,3.3018801,6.1359111
Ireland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.3838099,3.1003838,5.8721412
Iceland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.1386667,4.6159107,7.977654000000001
United Kingdom,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.537571,4.2222075,6.9799148
Finland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.0709327,4.6400625,7.840029900000001
Estonia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6192791,3.3958003,6.0382511
Denmark,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.3192161,3.9757002,6.9901355
Macedonia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.0491814,3.5229795,7.0004463
Montenegro,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.4188419,3.8281351,7.6389439
Croatia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.9253022,4.068442800000001,8.2192235
Malta,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.8061905,4.3111295,7.566566
Slovenia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.2755032,3.7515499,7.4102364000000005
Greece,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.6783587,2.6991792,4.9882948
Italy,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6380993,3.3821024,6.0712434
Portugal,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.5390002,3.3596795,5.8899757
Serbia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.0672065,3.4515843,6.9592133
Spain,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.2164705,4.7103614,7.9234838000000005
Bosnia and Herzegovina,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.1606853,3.599349,7.2697312
Andorra,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.4098517,4.0268689,6.9661945
Albania,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.9808444000000005,4.2673554000000005,8.1056133
Netherlands,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.7097979000000003,2.7062863,4.8437972
Luxembourg,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.8540186,3.6168657,6.236795
France,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.3107074999999995,4.0430356,6.8668038000000005
Germany,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.0979046,3.0301492999999997,5.3578511
Switzerland,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.1019465,4.7166087,7.749134300000001
Belgium,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.5926446,4.193037,7.2643191
Austria,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.6386487999999995,3.383594,6.0730956
New Zealand,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.005352500000001,5.4029929999999995,8.859076400000001
Australia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.988027,3.7306838,6.4824015
Papua New Guinea,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.2068995000000005,4.3643355,8.5873343
Vanuatu,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.4100250999999995,4.6675809,8.6175293
Solomon Islands,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.1789051,4.0525217,8.8529192
Fiji,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,5.9231605,4.0123485,8.5768528
Guam,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.2158007,5.3608239,11.868572
Northern Mariana Islands,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.2724288,5.4999132,11.906695000000001
Marshall Islands,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.1235804,5.5357084,11.679739999999999
Federated States of Micronesia,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.5307898,5.1059186,10.575919
Kiribati,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.5433344,5.3000726,10.679048
Samoa,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,7.4650802,5.0581477999999995,10.504268999999999
Tonga,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,6.9528677,4.6627752000000005,10.027064
American Samoa,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,9.763169300000001,6.6966996000000005,13.451105
Canada,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,4.2332344,3.1781483,5.4315731
Egypt,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,3.1025004,2.0970769000000002,4.4323225
India,2015,30-34 years,Both,High fasting plasma glucose,Exposure per 100,8.933713299999999,7.0863366,10.916024

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
