Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Guinea-Bissau,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.883928699999999,5.7540927,10.646418
The Gambia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,5.6167929999999995,4.1051142,7.5558423999999995
Guinea,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,3.1788974999999997,2.2538977,4.3756202
Ghana,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.517997,6.8180002,10.576482
Cape Verde,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.4904706,7.3939957,12.077769
Cote d'Ivoire,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,5.3279895,3.8913295,7.2910629
Burkina Faso,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,4.8986532,3.4589816000000004,6.719479000000001
Benin,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,5.1638629,3.8788114,6.803391100000001
Dominica,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.130764,7.2785743,11.443014
Dominican Republic,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.2701283000000005,5.6998637,9.2076167
Antigua and Barbuda,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.190265,8.035307399999999,12.732239
Cuba,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.164304,7.9767272,12.828621000000002
Grenada,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.6933588,7.705229500000001,12.136828
Jamaica,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.219579999999999,9.8859586,14.785264000000002
Trinidad and Tobago,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.644027000000001,8.3438359,13.241668
The Bahamas,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.360903,8.1622526,12.931076
Saint Lucia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.575083,9.675438699999999,13.757689000000001
Saint Vincent and the Grenadines,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.8958507,7.815946599999999,12.299006
Barbados,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.075185999999999,9.1058895,13.470955000000002
Haiti,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.2341584,5.5924624,9.417431800000001
Puerto Rico,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.654425,10.142365,15.412542000000002
"Virgin Islands, U.S.",2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.63749,8.313038200000001,13.305861
Panama,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.819733999999999,10.776498,15.015379000000001
El Salvador,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.9133611,8.2292393,11.766387
Nicaragua,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.9103868,8.2274951,11.820777
Mexico,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,14.040498000000001,12.068588,16.23423
Honduras,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.5129564,7.833069600000001,11.415149
Guatemala,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.7054966,8.0038786,11.625914
Costa Rica,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.676273,8.8525683,12.707296000000001
Belize,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.904097199999999,7.0615708999999995,11.090998
United States,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.782854,10.05039,13.734815000000001
Greenland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.515146399999999,7.0050284000000005,10.195069
Bermuda,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.743140299999999,6.2760308,9.441340700000001
Colombia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.5136654,6.2247126999999995,9.0544507
Guyana,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.2893265,7.260821000000001,11.759495000000001
Ecuador,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.910093999999999,7.8760289,12.263102
Paraguay,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.6642546,8.182766299999999,11.423139
Suriname,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.8349616,7.6773204,12.247752
Uruguay,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.453773,6.913469699999999,10.286869
Venezuela,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.997138399999999,8.2767911,11.949806
Peru,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.005346000000001,8.9331962,13.488895000000001
Chile,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.9433713,8.1486188,12.02764
Brazil,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.7063178,7.3266752,10.320445
Bolivia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.415857,8.2594551,13.127165
Argentina,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.431165,8.6731873,12.289134
Turkmenistan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.3039189,5.351261,9.8940812
Uzbekistan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.3583424,6.0585327,8.8368066
Tajikistan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.089513,4.5756016,8.1701435
Kyrgyzstan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.6737451000000005,4.936382200000001,8.9749359
Kazakhstan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.4734919,5.4853432,9.9171042
Mongolia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,5.7924327,4.4392511,7.4544676
Taiwan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.792138,8.888959100000001,13.043374
South Korea,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.1180362,7.556784199999999,10.846793
North Korea,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.9929337,6.3580252,10.081031
Japan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.2221864,7.7739313,10.943246
China,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.9887952,8.443250500000001,11.778595
Myanmar,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.0923997,6.286258999999999,10.181057000000001
Cambodia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,2.1863367,1.6143842,2.9152352
Vietnam,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.1432248000000005,5.2630547,9.5333599
Laos,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.5473085,5.410973,10.105959
Malaysia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.367051,8.7398618,14.681584
Thailand,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.9328408,6.8897352,11.328627
Brunei,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.469663,8.047296900000001,13.223979
Philippines,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.3895062000000005,4.7064874,8.2835108
Indonesia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.5404314,6.4126119,11.17609
Singapore,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.6081289,6.9283701,10.727443000000001
Timor-Leste,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,3.4815498,2.7462156,4.393651
Maldives,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.9817613,6.694174599999999,11.928262
Nepal,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.324754,7.682686299999999,11.26796
Pakistan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,13.660248999999999,11.421444,16.448347
Iran,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.4838353,6.745182700000001,10.515732
Sri Lanka,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.1958614,6.1866388,10.752483
Bhutan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.786446999999999,9.8085612,13.872345
Bangladesh,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.942864,9.013768299999999,13.361244
Afghanistan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.8895891,4.9450576,9.0735018
Oman,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.1948472,6.9985196,11.780256
Kuwait,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.689695,8.721064,13.032362000000001
Palestine,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.712182,7.6490954,12.05292
Lebanon,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.340245,9.4358124,15.638742
Qatar,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.845413,10.207658,16.106044
Saudi Arabia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.191292,9.3557857,13.34987
Turkey,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.911314,9.6337408,14.432627
Yemen,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.5164204,6.575524100000001,10.904772
Iraq,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.719927,8.2218692,13.734804
Jordan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,14.516003,11.605673,17.989409000000002
Syria,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.5260799,7.2833218,12.469428
Israel,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.408662999999999,9.6533842,13.420156
Georgia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.3712721,5.5380207,9.8669499
Cyprus,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.398783700000001,7.5510673,11.622874
Bahrain,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.452177,7.7986024,13.531989999999999
Azerbaijan,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.7331021,5.7948794,10.244841000000001
Armenia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.462604300000001,5.5061866,10.13125
United Arab Emirates,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.721175,9.6062832,16.668843
Moldova,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.0544986,6.496836999999999,9.991259900000001
Hungary,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.9032958,6.1812211,10.065343
Poland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.462514,6.571318199999999,10.720117
Romania,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.4911928,6.2220406,11.314631
Ukraine,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.2225144,6.482175,10.187838000000001
Belarus,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.0239475,6.3789859,9.888113299999999
Czech Republic,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.9093752,6.740132,11.458623
Russia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.553021999999999,8.796010899999999,12.559880000000001
Slovakia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.114494200000001,6.7313977,12.023665999999999
Bulgaria,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.4768176,6.2396385,11.34561
Norway,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.421312799999999,7.6375909,11.588833
Sweden,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.249136799999999,6.707222,10.072602
Lithuania,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.9310786,8.0731042,11.925073999999999
Latvia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.4333099,6.7509532,10.358038
Ireland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.6533392000000005,6.2094335,9.4460607
Iceland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.7846903,7.879556,11.957545
United Kingdom,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.9119323,7.489614899999999,10.550027
Finland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.032325,8.2351223,12.078065
Estonia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.7703009,5.4025777,8.4128782
Denmark,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.6628646,6.9647633,10.810946000000001
Macedonia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.5649766,6.392765799999999,11.507934
Montenegro,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.599709,6.3907623,11.636826
Croatia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.156941,7.5649567,13.23349
Malta,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.4435081,7.5680553999999995,11.691013
Slovenia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.792083700000001,6.5289445,11.561643
Greece,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.1692757,5.695721499999999,8.958651099999999
Italy,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.5104533,6.963329,10.461961
Portugal,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.8695200000000005,6.339525399999999,9.6652113
Serbia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.6886138,6.358238300000001,11.479330000000001
Spain,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.4834864,7.8027308,11.417862
Bosnia and Herzegovina,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.524362,6.388972699999999,11.417234
Andorra,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.102233499999999,7.2979823,11.302125
Albania,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.7098634,7.5890847,12.318913
Netherlands,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,6.9547758,5.538628999999999,8.5891217
Luxembourg,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.0764135,7.5166836,11.015404
France,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.7440483,7.086136199999999,10.582483
Germany,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.5342713,6.9268413,10.280461
Switzerland,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.7470447,8.079739700000001,11.673981999999999
Belgium,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.2183843,7.4336208,11.381406
Austria,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.709468899999999,6.2237222,9.5301099
New Zealand,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.219876,9.3204401,13.4856
Australia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,8.409612599999999,6.8721138,10.284232
Papua New Guinea,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.988701299999999,7.387802000000001,13.171135
Vanuatu,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,9.6088432,7.378485799999999,12.256379
Solomon Islands,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.439545,8.6848214,17.01408
Fiji,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,15.809748,11.979087,20.392947
Guam,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,13.305859,9.5277369,17.923555999999998
Northern Mariana Islands,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,13.715076000000002,9.8181672,18.686597
Marshall Islands,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,18.301563,13.59707,23.994215
Federated States of Micronesia,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,14.516217000000001,10.517154,19.96571
Kiribati,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,15.135067999999999,10.865264,19.748397
Samoa,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,11.786940999999999,8.690691000000001,15.823829
Tonga,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,10.892151,7.703828799999999,15.054872999999999
American Samoa,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,17.768288,13.083035,23.620206
Canada,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,7.4486292999999995,6.1210431000000005,9.075324199999999
Egypt,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,5.740137,4.328500099999999,7.7335617999999995
India,2015,55-59 years,Both,High fasting plasma glucose,Exposure per 100,12.61887,10.790610000000001,14.726315000000001

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
