Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
"Virgin Islands, U.S.",2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0127537894793,0.0101454896097,0.0157618157946
Panama,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0131424695383,0.010619028613,0.015940013511
El Salvador,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0136595662017,0.0107560987295,0.0168719937622
Nicaragua,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0101568008767,0.00809540791945,0.0122872071225
Mexico,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.01760122782,0.014298846424,0.0211072240128
Honduras,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00947284547733,0.00745255259576,0.011768151272
Guatemala,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0189321673635,0.0148847300002,0.0230315946665
Costa Rica,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00665967811043,0.00533255112561,0.00807582815483
Belize,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.015504483612,0.0125075888092,0.018937517352
United States,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0116438685749,0.0105727827342,0.0127002673815
Greenland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00427481624258,0.00344580172709,0.00510012007145
Bermuda,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00933694589711,0.00752276217381,0.0115092705019
Colombia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00933086866714,0.00757162890949,0.0113053504265
Guyana,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0188028290079,0.0150402232549,0.0230626764554
Ecuador,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0101986070548,0.00797440919614,0.0126680856884
Paraguay,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0120802398659,0.00966457410796,0.0148991961783
Suriname,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0147927585537,0.0119521838141,0.0179838308135
Uruguay,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00475087120531,0.00391462320619,0.00568734880045
Venezuela,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.013004039389,0.0105202653771,0.0154795786295
Peru,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00517321143223,0.00411786874176,0.00630536939431
Chile,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00395678867124,0.00315848365563,0.00480123192375
Brazil,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0102484881212,0.00824656816792,0.0124945757478
Bolivia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00917882311689,0.00739388973356,0.0112803310605
Argentina,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00534093962216,0.00435923131892,0.00628706504597
Turkmenistan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00915422294859,0.00732874530384,0.011141216292
Uzbekistan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00738736834632,0.00601219032465,0.00890753330438
Tajikistan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00596033163747,0.00477165128616,0.00719426889312
Kyrgyzstan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00440809042054,0.00353633042969,0.00536544583415
Kazakhstan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00672251736551,0.00546908335244,0.0081361692339
Mongolia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00564626762736,0.00446125831246,0.00694131520796
Taiwan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0174381033914,0.0135608302981,0.0222766986758
South Korea,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00538403891886,0.00433369499768,0.00656221894195
North Korea,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0145232775883,0.0113903874586,0.0181948430579
Japan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00281765369164,0.00228648071347,0.00344730789602
China,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.017769077714,0.014112819067,0.021893387052
Myanmar,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0118307930104,0.00902460657272,0.0151550677154
Cambodia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00920977523774,0.00709500843056,0.0116892261618
Vietnam,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00713850160172,0.00550852810019,0.00905870709668
Laos,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0172143946553,0.0133805997187,0.0216897074879
Malaysia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0123752885317,0.0097276776638,0.0153716062569
Thailand,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0102669887632,0.00801759533281,0.0128995394824
Brunei,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0135099564547,0.0109240471664,0.0163977941045
Philippines,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0191112104392,0.0151966424507,0.0241055471301
Indonesia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0156608885539,0.0120725134804,0.0198865928169
Singapore,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00301081382804,0.00239600983926,0.00369457909074
Timor-Leste,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0104934027623,0.00825177876045,0.0130720303101
Maldives,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00805648213876,0.00635981712793,0.0100563429192
Nepal,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00891990610707,0.00696981457007,0.0109887418581
Pakistan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0142957587407,0.0113508217097,0.0175699116947
Iran,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00924316373062,0.0073660615069,0.011378432875
Sri Lanka,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0148319899259,0.0116375882242,0.0182896945879
Bhutan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0145724269392,0.0115359752393,0.0178256035425
Bangladesh,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00768972386643,0.00606045620044,0.00948619125811
Afghanistan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.013905221536,0.0110107105765,0.0168944922395
Oman,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0104297896425,0.0083007547035,0.0127440663882
Kuwait,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00824183514022,0.00648437723623,0.0100888511027
Palestine,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00801423281745,0.00637716889628,0.0097029450242
Lebanon,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0107122793436,0.00829542365926,0.0133163876398
Qatar,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00903543427455,0.00703619193834,0.0111812275592
Saudi Arabia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00818142615796,0.00653502025569,0.0100159061225
Turkey,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00907222971956,0.00737220040202,0.0109894965692
Yemen,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0101001984482,0.00803304751758,0.0123805440214
Iraq,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0199825025213,0.0156930041746,0.0248897335403
Jordan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00954048334438,0.00753946764968,0.0117931614239
Syria,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00813935071033,0.00638844937158,0.0100598148567
Israel,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00604035644991,0.00493292371579,0.0071978296262
Georgia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00638646830158,0.0052344286645,0.00773370205248
Cyprus,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00884634173414,0.00737266601439,0.0104871998891
Bahrain,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0142908583693,0.0113021984011,0.0176069224246
Azerbaijan,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00835054425622,0.00674917685419,0.0101024141893
Armenia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00919678014422,0.00737251026165,0.011283388467
United Arab Emirates,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00945435646385,0.00716888061277,0.0119970866744
Moldova,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00405450857667,0.00327528812776,0.00487170528907
Hungary,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00380369757354,0.00306461436277,0.0046436613333
Poland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00281607406915,0.00224958592426,0.00346451074376
Romania,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0031332536396,0.00258888492605,0.00373857261426
Ukraine,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00440059369669,0.00355492229699,0.00537128367202
Belarus,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00357877661091,0.00284827071896,0.00438919880408
Czech Republic,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00279971634852,0.00221177851913,0.00336866309022
Russia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00443423474016,0.00358231067798,0.00528759577175
Slovakia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00304685274498,0.00247368980532,0.00366974340634
Bulgaria,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00495774893905,0.00401298333192,0.00604059922329
Norway,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00839981043433,0.00712667271892,0.00969673507118
Sweden,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00941367579947,0.00780988758389,0.0112327102634
Lithuania,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00483022322921,0.00386474815468,0.00595156016594
Latvia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00578540910144,0.00470588136657,0.00693096073777
Ireland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0060709386237,0.00502850595921,0.0071844174106
Iceland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0036575098572,0.00296160460523,0.00447674424945
United Kingdom,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00554846962953,0.00465074954004,0.00652135684824
Finland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00806131971722,0.00668509174025,0.00969280637012
Estonia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00397968089126,0.0032538588754,0.00469671326106
Denmark,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00662692777518,0.00541403252156,0.00794533227129
Macedonia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00468577898632,0.00380289577353,0.00558055734092
Montenegro,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00513769875697,0.00412084298389,0.00631895172224
Croatia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00171105571072,0.00133347964129,0.00208828816101
Malta,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0119749472838,0.0100645894373,0.0140207118193
Slovenia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00199471350659,0.00157077512658,0.0024251182857
Greece,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00372460164076,0.00293922486865,0.00454893593644
Italy,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00579182202778,0.0047564801315,0.00693588097083
Portugal,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00641994157349,0.00524088181061,0.00761664164716
Serbia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00380699605123,0.00303907227982,0.00464330195186
Spain,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00555053051199,0.00459535574597,0.00657968747484
Bosnia and Herzegovina,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00523101685952,0.0041109513477,0.00644298237875
Andorra,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00505167318905,0.0040891599446,0.00619760911846
Albania,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00302341414675,0.00244812070176,0.00360297104389
Netherlands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00655829275217,0.00547152997486,0.00781358215363
Luxembourg,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00598412910649,0.00480664753785,0.00719138515229
France,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00419093266894,0.00345324852466,0.00498499302971
Germany,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00513845831458,0.00416718014367,0.00617537738358
Switzerland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0039545793888,0.00314758130918,0.00480976071753
Belgium,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00555248291267,0.00450815627382,0.00667081262282
Austria,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00492542901502,0.00399429854173,0.00587115650025
New Zealand,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00757053544099,0.00609543998889,0.00937950575458
Australia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00625790437827,0.00511179463783,0.00734095789306
Papua New Guinea,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.023186111614,0.0180861020301,0.0286055638126
Vanuatu,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0229172052136,0.0175903056712,0.0289994060032
Solomon Islands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0265656818393,0.0201899690429,0.0331286117903
Fiji,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0411093431403,0.0326689959134,0.0514267236539
Guam,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.022655430625,0.0176759097433,0.0285725691747
Northern Mariana Islands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0199935366949,0.0157622690708,0.0250951738311
Marshall Islands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0523877891886,0.0402395997837,0.0659742045436
Federated States of Micronesia,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0255030541657,0.0193572633943,0.0319986543118
Kiribati,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0331859495278,0.0259216144635,0.0419504841235
Samoa,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0225002098937,0.0172053819773,0.0279797728987
Tonga,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0229869782358,0.0181806261826,0.0285121051415
American Samoa,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0320150653675,0.0252820909612,0.0407033574484
Canada,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00620599809224,0.00514037238879,0.00728169773564
Egypt,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00848656387812,0.00666816744801,0.0105186524144
India,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00844434258141,0.00666851761202,0.0103933731381
England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00506389747567,0.00418340150702,0.00601002191496
Northern Ireland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00621933537298,0.00517218626117,0.00732100224365
Scotland,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00836138214056,0.00724488446286,0.00960457794889
Wales,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00861734726959,0.00740625201693,0.009862959719
Stockholm,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00569038900129,0.00454676258983,0.00687302501848
Sweden except Stockholm,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0104536337196,0.00867697120514,0.0124639237805
North East England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00509981495907,0.00386643562031,0.0063049897729
North West England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00615538109169,0.00500342110951,0.00745893654882
Yorkshire and the Humber,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00596723229744,0.00469457277857,0.00727040229347
East Midlands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00220460550511,0.00194407584353,0.00248195414623
West Midlands,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.000996268434085,0.000858978120619,0.00113377020469
East of England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00620338422855,0.00504582784088,0.00754892733322
Greater London,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00600744516502,0.00487328294657,0.00721645261566
South East England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00577153350631,0.00468221207059,0.00691858181184
South West England,2015,15-19 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00593368554396,0.00484010170571,0.00708119507522

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
