Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Guinea,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0335031464984,0.0282645384833,0.0395907506228
Ghana,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0433450075518,0.0362834329646,0.0504724059245
Cape Verde,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0610302260805,0.0530012325849,0.0708273931449
Cote d'Ivoire,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0454243252611,0.0381156304086,0.0536694688771
Burkina Faso,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0362680924658,0.0306000191194,0.0425585366853
Benin,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0351921881952,0.0298188508188,0.0416291650922
Dominica,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0927604890115,0.079755864346,0.107726607196
Dominican Republic,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0386524861205,0.03327472916,0.0441056779293
Antigua and Barbuda,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0628997770823,0.0534253705941,0.0738340023996
Cuba,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0386737187217,0.033525266938,0.0449008025424
Grenada,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0738117304344,0.0633230128353,0.0866663433548
Jamaica,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.06250204026,0.0540689389871,0.0722273213921
Trinidad and Tobago,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0892312104429,0.0759168913516,0.103780183702
The Bahamas,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0648477145094,0.0554575225416,0.0755135887514
Saint Lucia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0606942733886,0.0527446623837,0.0706486948586
Saint Vincent and the Grenadines,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0759082800932,0.065401690646,0.0879664652899
Barbados,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0773333584311,0.0664384914105,0.0893183133291
Haiti,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0554805948084,0.0468949038158,0.0648261217675
Puerto Rico,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0624582972903,0.053712367593,0.0713868892053
"Virgin Islands, U.S.",2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0592378558504,0.0502825119348,0.0693274840913
Panama,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0573256254492,0.0495655593944,0.0663073511397
El Salvador,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0645543282432,0.0554275001083,0.0750875159474
Nicaragua,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0475549824787,0.0412803480386,0.0551652485561
Mexico,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0854961378164,0.0749864410971,0.0965882237797
Honduras,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0489538443593,0.0413154046221,0.0579606305193
Guatemala,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0931245042559,0.0804329577824,0.107407049037
Costa Rica,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0327911083731,0.0284838610396,0.0375868581868
Belize,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0611026760874,0.0519096652394,0.0719267484728
United States,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0521971089145,0.0486859304733,0.0554381210838
Greenland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0246253796147,0.0209493366024,0.0289150581577
Bermuda,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0439224350615,0.037614369228,0.0514950580511
Colombia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.03871200778,0.0337119660851,0.0444375227639
Guyana,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0769096982659,0.0654063001453,0.0908526672246
Ecuador,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0508449591379,0.0434301664483,0.058868373227
Paraguay,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0536421912481,0.0459509222884,0.0624836606575
Suriname,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0596093673211,0.0512939572844,0.0699179929542
Uruguay,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0195197493241,0.0168326302186,0.0225872855
Venezuela,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0521492105142,0.0450077439191,0.0603474274797
Peru,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0244972650517,0.0209672884672,0.0283268381065
Chile,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0204991584895,0.0175615004253,0.024604132962
Brazil,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0435163824834,0.037836035203,0.0504448401919
Bolivia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0420619082896,0.0360283319477,0.0491578702294
Argentina,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0236226993476,0.0203110880756,0.0273080165753
Turkmenistan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0442716998157,0.0383312340596,0.0516307463558
Uzbekistan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0378372088243,0.0323856988042,0.04453008732
Tajikistan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0329715700423,0.027923965431,0.0388809737607
Kyrgyzstan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.027530067764,0.023622278588,0.0320552133375
Kazakhstan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0347929907825,0.0298061836241,0.0400145124326
Mongolia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0374462384169,0.031965994712,0.0439826190866
Taiwan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0867193541768,0.0741736849396,0.101180023531
South Korea,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0334902041109,0.0288682160358,0.0388639391279
North Korea,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0529262606753,0.0448853383117,0.0620210916247
Japan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0183993894395,0.016003290551,0.021047922511
China,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0593872003445,0.0520119173881,0.0664541146942
Myanmar,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0836918302745,0.0701112198316,0.098467173092
Cambodia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0460313616024,0.0387941552522,0.053920162106
Vietnam,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0487757340138,0.0413264653768,0.0569977802098
Laos,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0857569502001,0.0731722022418,0.100274099815
Malaysia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.068838400897,0.0589215961085,0.0803945553519
Thailand,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0639273027957,0.0546753904149,0.0743631658435
Brunei,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0537466037572,0.0456297477632,0.0626245234194
Philippines,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0909585678691,0.0780189095793,0.105640604672
Indonesia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0964245074504,0.0822956755053,0.112985883131
Singapore,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0184212373861,0.0159160915603,0.0214187621181
Timor-Leste,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0548329414023,0.046130935152,0.064535164961
Maldives,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0448618323783,0.0379676571074,0.0526257560896
Nepal,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0517413883478,0.0434982920817,0.061534002808
Pakistan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0833176583597,0.0707787438729,0.0978162239532
Iran,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0647227785834,0.055020698874,0.0755123342046
Sri Lanka,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0851966506501,0.0740137477383,0.09808916526
Bhutan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0836087515271,0.0699028889247,0.0985633160838
Bangladesh,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0592829349364,0.0510860417137,0.0683034810672
Afghanistan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0946674187098,0.0791042581498,0.111683287168
Oman,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.094734103651,0.0803838477515,0.112433253469
Kuwait,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0664332789027,0.0569096198375,0.078298660707
Palestine,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0611045291434,0.0518323334682,0.0709708142727
Lebanon,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0779108336359,0.0656303648106,0.0926450057259
Qatar,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0890972432101,0.0744393335857,0.107382136089
Saudi Arabia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0677153767782,0.0579755694026,0.0791045619756
Turkey,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0634278860341,0.0544201665094,0.0727755627506
Yemen,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0661023979704,0.0554316282328,0.0776043263027
Iraq,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.136906967007,0.114310673627,0.16130246931
Jordan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0844471894636,0.071816470666,0.0992447238454
Syria,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0571874846577,0.0488923417089,0.0674447066075
Israel,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0228115364493,0.0194465696917,0.0267806203395
Georgia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0355917307172,0.0301678912979,0.0416245352961
Cyprus,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0267363488345,0.0230272685284,0.0311165944774
Bahrain,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.102133538141,0.0856769239668,0.120718288645
Azerbaijan,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0418292799782,0.0359548251287,0.048726607978
Armenia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.043670444627,0.0371699884181,0.0512930591286
United Arab Emirates,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.103571333188,0.0863241709459,0.125958020109
Moldova,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0245551528432,0.0212071260923,0.0282698780368
Hungary,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0299859759848,0.0254111678362,0.0357142820176
Poland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0250247590326,0.0211334720892,0.0296644361287
Romania,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0192239556573,0.0163405678453,0.0228424774351
Ukraine,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0250233536174,0.0215946543316,0.0292115699339
Belarus,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0243586688654,0.02081945625,0.0282268650838
Czech Republic,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0221163531024,0.0188555531811,0.0259594404742
Russia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0216737774773,0.0185742839854,0.0248669946808
Slovakia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.023444116378,0.0201031042728,0.0277262413747
Bulgaria,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0281390699459,0.0239604264344,0.0328139460592
Norway,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0276396607606,0.023933185638,0.0319301605157
Sweden,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0306219435329,0.0269067526493,0.0345240416061
Lithuania,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0273605776377,0.0233982691328,0.0316698473819
Latvia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0290961985982,0.0250707952808,0.034094983042
Ireland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0198655670517,0.0173350135113,0.0229012854151
Iceland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0161964875501,0.0138763435558,0.0190085397166
United Kingdom,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.020075624349,0.0176530375383,0.0226305859614
Finland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0286789829817,0.0248808092289,0.0330557882883
Estonia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0240002014951,0.0206859795585,0.0281522585311
Denmark,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0279260477729,0.0243079864423,0.0320502475477
Macedonia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0266626975477,0.0225864719617,0.0317465816414
Montenegro,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0313070601178,0.0268444254416,0.0366905411029
Croatia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0172127251894,0.0147595494264,0.019906082111
Malta,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0321946675648,0.0279040563094,0.0374903209075
Slovenia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0165885753565,0.0139934751408,0.0196164097921
Greece,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0151115774382,0.0126710812361,0.0178850264932
Italy,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0205066336136,0.0177320562106,0.0235740855039
Portugal,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.020358062976,0.0175318272803,0.0235639524328
Serbia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0297812604777,0.0254735404555,0.0350708496909
Spain,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0176673787762,0.0151553476931,0.020578419363
Bosnia and Herzegovina,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0307565177506,0.0262496270489,0.0365228542201
Andorra,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0186979303846,0.0159182560158,0.0218649164978
Albania,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0160786248248,0.0137027016121,0.0189398278375
Netherlands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0237267328766,0.0206259636511,0.0272600600291
Luxembourg,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0241486186,0.0205858288794,0.0280859210248
France,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0159789550951,0.0136103261247,0.0187016000119
Germany,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0202472332634,0.0173516517274,0.023674407938
Switzerland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0177231520612,0.0151489902726,0.0207063636011
Belgium,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0217735172328,0.0186583693933,0.0250579376469
Austria,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0172973281345,0.0148117142004,0.0203005079227
New Zealand,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0408461880578,0.0351027644754,0.0476918945203
Australia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0281032461238,0.0245125759653,0.0321196619295
Papua New Guinea,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.133478525326,0.112442704373,0.154723849681
Vanuatu,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.128677721759,0.106988407208,0.152056038484
Solomon Islands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.157732713744,0.132210904826,0.184217745545
Fiji,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.220582738948,0.187223482921,0.259721729372
Guam,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.130832186366,0.112129567627,0.15309054008
Northern Mariana Islands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.124996247063,0.107470852376,0.14537901508
Marshall Islands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.317129853619,0.271700724623,0.369207439652
Federated States of Micronesia,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.157313747261,0.132476112587,0.182428086774
Kiribati,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.186913340448,0.158601918749,0.219153504027
Samoa,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.133427098914,0.112902022921,0.155475582362
Tonga,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.130947046629,0.111778159911,0.153167402252
American Samoa,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.184071064696,0.157318648354,0.21614220587
Canada,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0286599417458,0.024844189397,0.0331451157099
Egypt,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0818375176862,0.0696759912122,0.0974400987499
India,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0566856227496,0.0485303661762,0.0660083506741
England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0183105712456,0.0159518129334,0.0208134228932
Northern Ireland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0233492614609,0.0206002730609,0.026506248046
Scotland,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0317072127129,0.0283976711042,0.0349622150099
Wales,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.031591577121,0.0283638429528,0.0351440232419
Stockholm,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0229257938136,0.0199006882551,0.0262615745257
Sweden except Stockholm,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0334018625214,0.0291626494674,0.0377306572145
North East England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0185110523097,0.0155616770343,0.0217089759656
North West England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0223835967814,0.0193487500285,0.0258209548036
Yorkshire and the Humber,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.020952496654,0.0176254229334,0.0248973101672
East Midlands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00853044079116,0.00765588529545,0.00951111973373
West Midlands,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00387021874039,0.00336864685975,0.0044199282529
East of England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0213278220092,0.0183792985272,0.024589583533
Greater London,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.020692347269,0.0176965418184,0.0238090874976
South East England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0205190768282,0.0176682411839,0.0234980407871
South West England,2015,35-39 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0212594076567,0.0185414668004,0.0242789677339

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
