Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Libya,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0412060239878,0.0342200374447,0.049209941619
Sudan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0426381737295,0.0351636309132,0.0513076984028
Tunisia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0460519406429,0.0384887132226,0.0550522426443
Algeria,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0606769862512,0.0504212814268,0.0725964466949
Namibia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0409022018184,0.0339948604257,0.0485593448444
Swaziland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0613616539617,0.0501295166112,0.0733401267222
Lesotho,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0514840385554,0.042821648706,0.0613213910806
South Africa,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0483089194781,0.0402917911562,0.0571706175983
Botswana,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0502423794149,0.0411591416248,0.0604419749713
Togo,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0297495741979,0.0251157246213,0.0347855129498
Sierra Leone,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0312685117706,0.0260769549168,0.0367287223805
Senegal,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0360706081495,0.0299738489127,0.042210529354
Nigeria,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0229913855111,0.0194583715346,0.0269426129227
Niger,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0303384100907,0.0253387323948,0.0355257417053
Mauritania,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.031259999138,0.0261069243851,0.0368801167569
Mali,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0294461897528,0.0247443766418,0.034450895484
Liberia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0298287951002,0.0249293579854,0.0350428469796
Guinea-Bissau,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0356022180872,0.0297699424343,0.0421530147525
The Gambia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0248510253785,0.0207926269369,0.0291019266111
Guinea,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.024913263344,0.0208345912982,0.0294916252592
Ghana,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0315479887196,0.0259893261756,0.0371046831694
Cape Verde,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0456004575535,0.0388455086172,0.0534923715009
Cote d'Ivoire,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0336747829512,0.0279649916892,0.0399490253629
Burkina Faso,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.027200322079,0.0228176976334,0.0321653011976
Benin,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0262389837425,0.021909473027,0.0311366336173
Dominica,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0657817724815,0.0558566376232,0.0770616014036
Dominican Republic,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.028672786226,0.0242746060199,0.03335316827
Antigua and Barbuda,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0436550943757,0.0369197836847,0.051528786109
Cuba,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0278813112844,0.0238660570556,0.032703188897
Grenada,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0515476133812,0.0433716223743,0.0602985560255
Jamaica,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0446015463412,0.0380338217201,0.0520883089227
Trinidad and Tobago,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0602695802687,0.0509758354983,0.070436105333
The Bahamas,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0461861394377,0.0386246313994,0.0548126513185
Saint Lucia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0422805505206,0.0358187413544,0.0495793603328
Saint Vincent and the Grenadines,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0529686924016,0.044599277228,0.062349307029
Barbados,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0544689363212,0.0455912998536,0.0636856907252
Haiti,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0393350204003,0.033256965103,0.0463162038639
Puerto Rico,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0426780420174,0.0359951604041,0.0495769596484
"Virgin Islands, U.S.",2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0402776425278,0.0337265497507,0.0477993297606
Panama,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0418669459684,0.0355304400732,0.0486463505772
El Salvador,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0473764385502,0.0394530449034,0.0555223776211
Nicaragua,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0339895009236,0.0289028243081,0.0397287753817
Mexico,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0625061036704,0.053747702303,0.0715232057814
Honduras,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0349342787124,0.0289827389287,0.0416059862821
Guatemala,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0671489757638,0.0564387661532,0.0787059517025
Costa Rica,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0238136862888,0.0201878558906,0.0279253546019
Belize,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0429548029429,0.0360400503957,0.0506142652734
United States,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0335343830869,0.0308056232063,0.0362429255536
Greenland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0147411583003,0.0122088130458,0.017552142167
Bermuda,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.029830650234,0.0249265430801,0.035075558604
Colombia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0285855591166,0.0243178052204,0.0335014608067
Guyana,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0524697383488,0.0439569014986,0.062494825658
Ecuador,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.03429929612,0.0282409981397,0.0407865120783
Paraguay,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0374729893415,0.0315678910275,0.0440156198815
Suriname,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0415670316795,0.0348912114575,0.0491594715776
Uruguay,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0126897235929,0.0109112496874,0.014880148269
Venezuela,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0388522390461,0.0328512892097,0.0453326876346
Peru,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.017130061324,0.0142346781921,0.020173309616
Chile,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0123171530772,0.0104502031368,0.0145335152349
Brazil,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0312466941322,0.0264739782042,0.0363723826063
Bolivia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0294020519026,0.0248745597363,0.0348062399767
Argentina,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0146723208973,0.0124812438077,0.0169742599668
Turkmenistan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0280523806977,0.0237160337322,0.0330798535343
Uzbekistan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0243545218003,0.0205049913437,0.0285818607776
Tajikistan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0203993293035,0.0171497142189,0.0238635162397
Kyrgyzstan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0170134850029,0.0142785639527,0.0200064349985
Kazakhstan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0224509917351,0.0189088825116,0.0266513364758
Mongolia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0239075990901,0.0196641180002,0.0283983862724
Taiwan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0633156065644,0.0528910679332,0.0744654189822
South Korea,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0190463541782,0.0160643587911,0.0224171738587
North Korea,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0421043956869,0.035288414454,0.0505024099449
Japan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0112838280958,0.00961049099322,0.0131298778983
China,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0498926607428,0.042946129086,0.0567970714238
Myanmar,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0582282421763,0.0477122311088,0.0705469442543
Cambodia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0324399911245,0.026521483177,0.0383951277864
Vietnam,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.03370301624,0.027544809878,0.0398339059279
Laos,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0613488683268,0.0512150260834,0.0724889533229
Malaysia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0484753796825,0.0402935282749,0.0572867702243
Thailand,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0452903952676,0.0377844748285,0.0534496969468
Brunei,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0333123071962,0.0282977104047,0.0388859547085
Philippines,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0651736309567,0.0549633307876,0.0772650849803
Indonesia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0667714275704,0.0542438948169,0.0797104164632
Singapore,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0110094261396,0.00918988485634,0.0130729797588
Timor-Leste,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0388820869191,0.0323100508758,0.0462106818678
Maldives,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0314623567081,0.0258984014817,0.0373545381862
Nepal,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0355617930628,0.0289137458608,0.042580988272
Pakistan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0568623052233,0.0473804608688,0.0674767336161
Iran,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0410557473868,0.0340210252236,0.0487074401705
Sri Lanka,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0596069153821,0.0504619301837,0.0700465646523
Bhutan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0584676949611,0.0481786679357,0.0693102011028
Bangladesh,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0412672785023,0.034592020953,0.0485334452609
Afghanistan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0596416081005,0.0481657678934,0.0724443441879
Oman,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0518227904955,0.0422618289224,0.062435833275
Kuwait,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0406939352468,0.0331900247144,0.0484275680113
Palestine,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.038448261904,0.0319089507027,0.0452171167939
Lebanon,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0502468790045,0.0409323082999,0.0604620558645
Qatar,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0480142351855,0.0391906523864,0.0582450418057
Saudi Arabia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0415197944165,0.0344217968427,0.0491237301017
Turkey,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0400595918394,0.0332919735225,0.0473203702306
Yemen,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0419532662163,0.0346771432878,0.0503456833489
Iraq,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0874119322977,0.0714138131753,0.106039716433
Jordan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0505686142512,0.0413410250922,0.0597011356324
Syria,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0366316886915,0.030536693657,0.0433378069621
Israel,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.013991061432,0.0117439000966,0.0166316398886
Georgia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0219092382176,0.0184247516087,0.0257759666025
Cyprus,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0177616218837,0.0152774659955,0.0204392594756
Bahrain,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0625002667471,0.0516530803814,0.0741984374482
Azerbaijan,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.026343367534,0.0222233257623,0.0307043981542
Armenia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0283445530449,0.023990914942,0.033152609116
United Arab Emirates,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0589030029964,0.0479126086387,0.0715109285234
Moldova,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0141244427956,0.011939984287,0.0164519077044
Hungary,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0156390362741,0.013031813252,0.0182344189078
Poland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0132151304193,0.0109376481825,0.0157981484834
Romania,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0110557987399,0.00918939976717,0.013048047852
Ukraine,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0153106310185,0.0128508573796,0.0180307477718
Belarus,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0145244606891,0.0121394339784,0.0171251734264
Czech Republic,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0121679919617,0.0101581562192,0.0146580597684
Russia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.013207943948,0.0112205622103,0.0154170770168
Slovakia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0125859589287,0.0104055733336,0.0150580878332
Bulgaria,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0167500849349,0.0140834683642,0.0195669645039
Norway,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0188168230827,0.0162354310277,0.0217905223131
Sweden,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0209871146076,0.018257355569,0.024034811859
Lithuania,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0159082396025,0.0132930221709,0.0186717286269
Latvia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0173952055671,0.0146241020642,0.0203210719251
Ireland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0132899092786,0.0113533901985,0.0154077212198
Iceland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.010253647719,0.00860022257276,0.0121004796042
United Kingdom,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0142660912181,0.0123455109024,0.0162970589728
Finland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0196860849787,0.0167413992006,0.0230378255621
Estonia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0141192361829,0.0119608853057,0.0166590995553
Denmark,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0182182063565,0.0155010631816,0.0211262105244
Macedonia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0155373726728,0.0130318050858,0.0183361674984
Montenegro,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0187653029907,0.0156790878835,0.0223412356378
Croatia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00926028518158,0.00774626972349,0.0109270842099
Malta,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0221963867689,0.0189977114524,0.0255616028466
Slovenia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00868858218572,0.00712749594821,0.0102864077617
Greece,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0093594367784,0.00780429913174,0.0110993457008
Italy,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0130833115212,0.0111550618845,0.0151852876718
Portugal,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0131578241877,0.0113466920264,0.0152356614522
Serbia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0166104781105,0.0137292044116,0.0199256241616
Spain,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0116359066199,0.0100096188716,0.0135971967237
Bosnia and Herzegovina,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0185706056568,0.0154500448946,0.0221070574842
Andorra,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0121605520059,0.0102464205441,0.01446172247
Albania,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00994232956529,0.00840150003157,0.0117132596839
Netherlands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0148399933472,0.0127298832183,0.0173183570157
Luxembourg,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0154781105054,0.0131297276951,0.0182738554879
France,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00984896350172,0.00836896050082,0.011575296833
Germany,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0126479994421,0.0107181209814,0.0148423986796
Switzerland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0111888576135,0.00949871105491,0.0133589023657
Belgium,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0136819787763,0.0115844858047,0.0159960668293
Austria,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0112723452187,0.00958684354809,0.0132371454137
New Zealand,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.026901445907,0.0224778638526,0.0318390013545
Australia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0184242942285,0.0157242033552,0.0213785074694
Papua New Guinea,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0934694707442,0.0772103624611,0.109873900307
Vanuatu,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0910087982761,0.0743938693604,0.109739331847
Solomon Islands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.110245305911,0.090696770578,0.131146444414
Fiji,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.153769176085,0.129226815529,0.18064848384
Guam,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0932419757728,0.0777503286883,0.110776745388
Northern Mariana Islands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0865879185187,0.0718589754398,0.103188303787
Marshall Islands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.225276318557,0.186810728936,0.267362810658
Federated States of Micronesia,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.110496753125,0.0909925873836,0.130991892164
Kiribati,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.13208712312,0.108858317077,0.15673923948
Samoa,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0943116854689,0.0772912281085,0.111555284067
Tonga,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0924319494468,0.0769343306725,0.109597985902
American Samoa,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.130817634255,0.109620224446,0.156632532737
Canada,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0184062338209,0.0154762193469,0.0216870904684
Egypt,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.046723569541,0.0387659824688,0.0553380176203
India,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0392976277356,0.0325998569736,0.0463592975731
England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0130943275526,0.0112065383608,0.0150369853022
Northern Ireland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0162373879478,0.014047294572,0.0185357136163
Scotland,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0220833603551,0.0194604805882,0.0245135907738
Wales,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0221045839281,0.0197344333549,0.0247371869335
Stockholm,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0154492739197,0.0131889598117,0.0178946091123
Sweden except Stockholm,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0231009846687,0.020123826172,0.0264260142852
North East England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0135686326844,0.0110363697098,0.0160620324676
North West England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0158334480735,0.0134354328776,0.0185773298458
Yorkshire and the Humber,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0151249647585,0.0123744675638,0.0181043006347
East Midlands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00618006902489,0.00551796177915,0.00693709740005
West Midlands,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.00279638524215,0.00242888235973,0.00322730803297
East of England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.015308626769,0.0130154677986,0.0178688479695
Greater London,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0144391494941,0.0122718602743,0.0167318984734
South East England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0146479502969,0.0124873018554,0.0169710443334
South West England,2015,30-34 years,Both,Diabetes mellitus,Percent of total prevalent cases,0.0152820221606,0.0129579152678,0.0177220967517

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
