Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Cambodia,2015,30-34 years,Both,High body-mass index,Exposure per 100,1.5727891558206,0.63263558820568,2.9409458648064
Vietnam,2015,30-34 years,Both,High body-mass index,Exposure per 100,1.1527171111468,0.45216321052043,2.1645277207901
Laos,2015,30-34 years,Both,High body-mass index,Exposure per 100,2.1051548523422,0.84539103135862,3.6661947821551
Malaysia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.6193483243562,3.1629223183179995,8.6075857821178
Thailand,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.2762238240963,2.2030744382132,6.7810747307923
Brunei,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.2874188923400003,1.6086293221252002,5.3130194684281
Philippines,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.1873876060944,1.5765322518748002,5.0985416904822
Indonesia,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.4839220618871,1.6922040003485999,5.5977856100348
Singapore,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.9328441390083997,2.0963471349713,6.1336615546613
Timor-Leste,2015,30-34 years,Both,High body-mass index,Exposure per 100,1.3780254890158,0.54487343522686,2.5477479167088
Maldives,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.380283465916301,3.0275701438948,8.0249298216326
Nepal,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.3078020799306005,1.6496390709014999,5.394495232811599
Pakistan,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.8274093309115997,2.0111412719002,6.0249085306036
Iran,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.6296069238776,4.0091895135025,9.6498356087061
Sri Lanka,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.1037410777536,1.5620309614188,5.0273573844641
Bhutan,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.0014547510505,2.1077423293966,6.3294092720123
Bangladesh,2015,30-34 years,Both,High body-mass index,Exposure per 100,2.467477906359,1.0180046250463,4.4372316273262
Afghanistan,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.482161858371,1.8557980043082,5.4703545074412
Oman,2015,30-34 years,Both,High body-mass index,Exposure per 100,8.3583573619423,5.2254413396473,12.016770646945
Kuwait,2015,30-34 years,Both,High body-mass index,Exposure per 100,12.621002024209,8.9607318228105,16.821793222342
Palestine,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.178428605314,6.1481898553202,12.537904583074999
Lebanon,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.8045968133133,4.2335114329815005,9.8361797493301
Qatar,2015,30-34 years,Both,High body-mass index,Exposure per 100,13.207617013934,9.3172182366703,17.677914022368
Saudi Arabia,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.896677557655,6.8281057256179,13.372607868006
Turkey,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.3896520110943,4.5332995421027995,10.487882872555
Yemen,2015,30-34 years,Both,High body-mass index,Exposure per 100,3.6267445717224995,1.9844442705769998,5.6308108017481
Iraq,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.286993853157501,6.2336157184978,12.769327881852998
Jordan,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.4096486624297,6.164177370767001,13.084253872009999
Syria,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.1995306506243,4.2727058187619,10.605054474557
Israel,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.604259452588999,3.8482671940316,9.7465289220067
Georgia,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.3360357783752,3.8422199625552005,9.1598723205142
Cyprus,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.7479621653821,4.0306298152476,10.16962887156
Bahrain,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.751637467402,6.269327871290701,13.813115154451
Azerbaijan,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.440281092165099,3.8907980796125,9.4135502335542
Armenia,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.1393708514708,3.5896426086181004,9.0164814705952
United Arab Emirates,2015,30-34 years,Both,High body-mass index,Exposure per 100,8.7973200736346,5.4425400285993994,12.694534868203998
Moldova,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.8662910883456,4.2682793746419,9.857594665495501
Hungary,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.9776155970019,3.4135827841950004,9.0752332023063
Poland,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.2798878038858,3.0037029213613,7.9707076553324
Romania,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.5940271726545,3.0623303012050003,8.8549766785406
Ukraine,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.5991152922805005,3.2645373128674002,8.4128697078656
Belarus,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.547499060737399,3.8526329742762004,9.684695401596601
Czech Republic,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.7114374381281,2.4106607977614,7.458070362713499
Russia,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.3219798404987,3.8564800766265996,9.0677036508384
Slovakia,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.5229977120356,2.3524403039418,7.004958179734599
Bulgaria,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.9682309447446995,3.4476206481574,8.8197240240429
Norway,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.5524103453886,3.779164126251,9.6738647713449
Sweden,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.056429932087201,4.2870745933951,10.295120808892
Lithuania,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.3302744277555,2.8963058105103,8.060441532638201
Latvia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.7552039310262,3.2913450495831995,8.4524507582983
Ireland,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.6416623672781,4.8997142270841,10.837609365799
Iceland,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.7651777299321,6.3793443471816,13.84288551509
United Kingdom,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.234603323113201,4.739981879423301,10.178058049721
Finland,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.4873290131895,4.6122865617229,10.714287220784
Estonia,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.621338770686799,4.095936151765899,9.4941157538671
Denmark,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.1379750881685995,4.330784614683799,10.409086765892
Macedonia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.7998132108979,3.0944233436783,9.0144387446726
Montenegro,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.4473355049294,2.9487405734451,8.5039756670167
Croatia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.0621229850189,2.671431427857,7.7432848115566
Malta,2015,30-34 years,Both,High body-mass index,Exposure per 100,8.9731208798323,5.4530195138180995,12.678497206063
Slovenia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.5286682281927,3.1379189607874003,8.3109285925396
Greece,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.9326333784878,4.0464730888338,10.151217477328
Italy,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.9361070192501,2.7654969418831,7.4706791640236
Portugal,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.8063687532309,3.973603148447,9.9983590775734
Serbia,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.3472695046163,3.01979548931,7.9433390387261
Spain,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.735442679995599,3.2389844746383996,8.5379627011661
Bosnia and Herzegovina,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.0253613145389,2.7614598661228,7.9587679737622
Andorra,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.2826732781681,2.2490527104023,6.719781251040299
Albania,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.5874391262831,3.0126289066475,8.5285365554763
Netherlands,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.07807585927,3.4931210434044,8.9723377088694
Luxembourg,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.680009515043101,3.8629332684056004,9.9414116964891
France,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.9423211393503,3.4748884018121,8.6630882782738
Germany,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.2332127604244,4.4266328078716,10.338554832032
Switzerland,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.061226366510501,2.8253878508946997,7.6069470087316
Belgium,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.6337008835315,3.2896213412335,8.5678520799053
Austria,2015,30-34 years,Both,High body-mass index,Exposure per 100,5.2178678708348,2.822121405032,8.0284704886621
New Zealand,2015,30-34 years,Both,High body-mass index,Exposure per 100,8.768124527542,5.5757581427451,12.3635398873
Australia,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.080705429518,5.7293378237112,13.037580414892
Papua New Guinea,2015,30-34 years,Both,High body-mass index,Exposure per 100,4.1240475594497,1.8572498299981002,6.8022215629825995
Vanuatu,2015,30-34 years,Both,High body-mass index,Exposure per 100,6.5963302953044005,4.1319640966666,9.406802151958
Solomon Islands,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.1088423368735,5.616149349395401,13.130215990119002
Fiji,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.6443027612416,4.1578701272644,12.121038288433
Guam,2015,30-34 years,Both,High body-mass index,Exposure per 100,11.412252268944,7.5932488336662,15.958098939064
Northern Mariana Islands,2015,30-34 years,Both,High body-mass index,Exposure per 100,9.038830045561,5.4008500402675,13.146709688681
Marshall Islands,2015,30-34 years,Both,High body-mass index,Exposure per 100,11.605804671569,7.6432663644502,16.06848696881
Federated States of Micronesia,2015,30-34 years,Both,High body-mass index,Exposure per 100,8.743788105832099,5.160071313062501,12.823805994681
Kiribati,2015,30-34 years,Both,High body-mass index,Exposure per 100,13.647799587018,9.351710254398,18.422909254096
Samoa,2015,30-34 years,Both,High body-mass index,Exposure per 100,13.604379224515,9.286780561264301,18.753911457555
Tonga,2015,30-34 years,Both,High body-mass index,Exposure per 100,17.730766013698,11.996878732278999,23.434612404619003
American Samoa,2015,30-34 years,Both,High body-mass index,Exposure per 100,20.458331399843,15.042515808411999,26.588552713086
Canada,2015,30-34 years,Both,High body-mass index,Exposure per 100,7.1635017428229,4.310310263167,10.537467363693
Egypt,2015,30-34 years,Both,High body-mass index,Exposure per 100,10.249314204591,6.9492425048168,13.723592175315998
India,2015,30-34 years,Both,High body-mass index,Exposure per 100,2.0498857986217,1.0166424550972,3.2683061606808996

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
