Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Libya,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.834115387579,7.3163588728212,15.000156946078999
Sudan,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.488750217315999,4.6494851327580005,10.749833887044
Tunisia,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.398972264227099,4.5923781261641,10.655602357797001
Algeria,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.52731405596,7.595995851928699,16.145531835717
Namibia,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.8250293678354,4.3101526492601,9.7111496599329
Swaziland,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.981579954255,7.449179598654,14.969102857764
Lesotho,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.9901930497516,5.7432756941921,12.950146267660001
South Africa,2015,55-59 years,Both,High body-mass index,Exposure per 100,12.664077178926,9.1428887759283,16.530817779095
Botswana,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.6153611283025,5.0473250259901,12.785561375146
Togo,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.081618846896,2.253097890606,6.2571977258594
Sierra Leone,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.6372631441745,2.5376422884626,7.362567706622899
Senegal,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.3451428636852,2.2696378085502,6.992110992429399
Nigeria,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.5215520279973,3.2128249005044998,8.3429632047361
Niger,2015,55-59 years,Both,High body-mass index,Exposure per 100,3.7904751499216003,1.7485582483423,6.5358228705855
Mauritania,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.4643137128279,5.1524211864915,12.301313987155
Mali,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.249185961545,4.1098856460051,10.933089907434
Liberia,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.860493024410201,4.6580002842262,11.674236093784
Guinea-Bissau,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.5415149908413,2.4055019865732,7.3360621940335005
The Gambia,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.5772967967669,3.0906489799299,8.5738281220388
Guinea,2015,55-59 years,Both,High body-mass index,Exposure per 100,3.8761377868233997,2.0014481383061,6.1708514068861
Ghana,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.29155705749,3.5927307231602,9.5024016405035
Cape Verde,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.223138804854,3.4327883792813,9.7054669484732
Cote d'Ivoire,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.681064780152299,2.4907127859848996,7.4367635344808
Burkina Faso,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.3000628455018,2.2911882002598,6.7412763451783
Benin,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.160076419889699,4.1645131024164,10.714430286247
Dominica,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.2104506290523,6.024426050105601,12.887193694623999
Dominican Republic,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.0319478064228,4.2660516166824,10.134516926579
Antigua and Barbuda,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.3407429179799,5.3417919594436,12.019970302056
Cuba,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.980547390076401,5.8751800817699,12.649454616408
Grenada,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.8272327993225,6.397230459841199,13.558510413828001
Jamaica,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.003560108078599,5.7335839760685,12.646382030897
Trinidad and Tobago,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.332599197635,6.8324585026592,14.270477940036999
The Bahamas,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.421676542177,6.9348797597638,14.528479098736998
Saint Lucia,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.072191805228,6.773976145468801,13.853809226725
Saint Vincent and the Grenadines,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.906433634096,8.045002620632399,16.238474899415
Barbados,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.864510444066,7.280105554534,14.832542216054001
Haiti,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.3283321365138,2.4058331646955,6.6869773338241
Puerto Rico,2015,55-59 years,Both,High body-mass index,Exposure per 100,13.639556131605,9.4015351894722,18.336617646059
"Virgin Islands, U.S.",2015,55-59 years,Both,High body-mass index,Exposure per 100,12.700396128941,8.8069989057877,17.333808245049003
Panama,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.3968584108202,2.9012169793373,8.8116468159491
El Salvador,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.566970444108499,5.9153869152739,13.709191780530999
Nicaragua,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.1791133653623,5.3557928631794,13.64538495324
Mexico,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.32756658881,6.9873478521068,13.924119708721
Honduras,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.3903633974542,4.9672273832518,12.48898094738
Guatemala,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.2167018400752,4.2085791926347005,10.978065818957
Costa Rica,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.6069121018031,5.008983801343899,12.480924726969999
Belize,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.8161740760097,6.4521181790557005,13.913237361927
United States,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.217982181581,7.9549092006979,14.879133859928
Greenland,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.4644093851972,5.2356513579554,12.112616286635
Bermuda,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.2915511142049,5.8646626827944,13.133234781754
Colombia,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.642356740534501,4.5239456483076,11.064489478117
Guyana,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.1744787474633,5.1974322444920995,11.696790177377
Ecuador,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.535074529425,7.907204381655,15.777302432986001
Paraguay,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.605038867959799,5.4886903818318995,12.265392483612999
Suriname,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.689845990641,7.1328021342267,14.783459200330002
Uruguay,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.029299215067,6.5101443511816,14.155708773799
Venezuela,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.4892353180037,5.924935556076201,13.882099198136
Peru,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.758354870771399,5.7567538752102,12.300110775151001
Chile,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.9907119228222,6.6224744552541,13.890134332782
Brazil,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.6456352195854,5.672426765558,11.940335393094
Bolivia,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.3266907093813,5.1565007205582,11.826148164632
Argentina,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.2453115416006,5.6137484348363,13.061216841589
Turkmenistan,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.211592774713601,5.8969924917207,12.957388371900999
Uzbekistan,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.1731069892321,6.0310975868809,12.66745123949
Tajikistan,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.8668648648749,2.6399551331623,7.409984666317
Kyrgyzstan,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.2919051540515,5.2061965766354,11.91319666341
Kazakhstan,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.5637182674286,5.4144214916823,12.272266539769
Mongolia,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.869323933359,4.8762017444721,11.194932755306999
Taiwan,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.7054373885932,2.2950665688682,7.6700415841623
South Korea,2015,55-59 years,Both,High body-mass index,Exposure per 100,3.8859035887099997,1.8218004950695001,6.4903696690108
North Korea,2015,55-59 years,Both,High body-mass index,Exposure per 100,1.6925247473185,0.56378981696027,3.1856011701818003
Japan,2015,55-59 years,Both,High body-mass index,Exposure per 100,2.974413240435,1.2544547042454,5.1599915115717
China,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.0028503364583,1.9958076225266,6.3983339349218005
Myanmar,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.6129047242552,2.4941936619376,7.671925134947501
Cambodia,2015,55-59 years,Both,High body-mass index,Exposure per 100,2.4873249548792002,1.0677794525698,4.4202682402788
Vietnam,2015,55-59 years,Both,High body-mass index,Exposure per 100,1.9633249411916,0.75792678386561,3.6595148924377
Laos,2015,55-59 years,Both,High body-mass index,Exposure per 100,3.2367959917233997,1.4152196668728,5.7340149367424
Malaysia,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.7842852147053,3.7084317727593996,10.658697925122999
Thailand,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.566285547942,3.0108380895648,9.046088449628801
Brunei,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.7610524201192,2.3741504545106,7.579496691548799
Philippines,2015,55-59 years,Both,High body-mass index,Exposure per 100,3.6584027250521,1.8785447325139,5.9109897465223
Indonesia,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.2525770667957,2.1880681924526,7.102395646545601
Singapore,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.8238138838022,2.4783225312569,7.581007352956699
Timor-Leste,2015,55-59 years,Both,High body-mass index,Exposure per 100,1.794538315287,0.7038703867489899,3.2384787323303
Maldives,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.3981904830936,4.964639967945,12.474073169883
Nepal,2015,55-59 years,Both,High body-mass index,Exposure per 100,2.8518900499942,1.4179642299543,4.7587972877321
Pakistan,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.9530765787343,2.6558873765709,7.8496216954697
Iran,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.0667860180339,5.1006239054947,11.60253945934
Sri Lanka,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.231130201019799,2.0835335609433,7.082169788876399
Bhutan,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.7257432978393,2.5556927429322003,7.3514263810077
Bangladesh,2015,55-59 years,Both,High body-mass index,Exposure per 100,2.2073472966537997,0.9165368661312101,3.9330879997220998
Afghanistan,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.9963847804682,2.9664970539575,7.3133766316222
Oman,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.9207136442139,6.4631730747156,14.000694901975999
Kuwait,2015,55-59 years,Both,High body-mass index,Exposure per 100,15.305837256994002,11.10188593249,20.033473727546998
Palestine,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.902421513434,7.2071702797137,14.995381636626002
Lebanon,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.035891451834999,6.548441264900901,13.991069929132
Qatar,2015,55-59 years,Both,High body-mass index,Exposure per 100,14.565298944191,10.169843652333,19.794837064196
Saudi Arabia,2015,55-59 years,Both,High body-mass index,Exposure per 100,13.203173841863999,9.4871421166326,17.189162046796998
Turkey,2015,55-59 years,Both,High body-mass index,Exposure per 100,12.078633479114,8.381094506927699,16.308607898975
Yemen,2015,55-59 years,Both,High body-mass index,Exposure per 100,4.4574497305069,2.4483359605366,6.8264765286325995
Iraq,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.409055509194,7.1114045279791,14.011580152899
Jordan,2015,55-59 years,Both,High body-mass index,Exposure per 100,13.740595128696,9.5760352866678,18.270277269747
Syria,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.540105411696,7.1175628030230005,14.596779959388002
Israel,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.2867932745113,5.9233467054119995,13.160168849633
Georgia,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.114813949474,5.1579782644413,11.280324844613
Cyprus,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.1467587175482,5.045227777428099,11.725925917884
Bahrain,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.138286901255,7.5291283595019,15.448056305798
Azerbaijan,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.149610440857,6.6630606866172,14.077536454385001
Armenia,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.8205735289684,6.356635878707601,13.575768917209
United Arab Emirates,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.3698852843508,5.8206117514917,13.615984451619001
Moldova,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.110983706579999,7.6128117326395,14.833427518548001
Hungary,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.5052942645957,5.92168016686,13.354965114476999
Poland,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.398396549549899,5.0903871968134,11.889588129738
Romania,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.0495250195956,5.3060876579082,14.011321346387001
Ukraine,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.539602586490501,6.4117772193779,13.070007054266
Belarus,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.139180892904,6.720122283742399,13.935700605408
Czech Republic,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.0023995733265,4.8478585389255,11.582466178189001
Russia,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.21467348729,7.507472434314599,15.280769350025
Slovakia,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.02240211281,4.8382829682776,11.694292136475
Bulgaria,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.0474662627534,4.9772378452738995,11.456288340284
Norway,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.155106724914299,4.2117251997951,10.491116237948999
Sweden,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.339257669767201,4.3603385240084,10.753689188067
Lithuania,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.2229841565236,5.8390102233797005,12.786230500316002
Latvia,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.9694497388187,6.673306963745899,13.640554244392
Ireland,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.156416463776,6.0766508908442,12.611667100178
Iceland,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.444579166942999,6.6716607930277005,14.615211528552999
United Kingdom,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.6357999453328,6.5526339023146,13.099132217080001
Finland,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.937452114642399,5.5298162520105,12.667386629133
Estonia,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.742820260104,6.5530971812999,13.379131003440001
Denmark,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.3975031295422005,4.5249811262355,10.677075582119
Macedonia,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.0305067515781,5.3119823498735,13.215131097994002
Montenegro,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.497992103005899,5.2082010836535,12.49464343282
Croatia,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.5952595131669005,4.5391029071251,11.033404350042
Malta,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.260667376193,6.7030221105763,14.624444885522001
Slovenia,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.2670149209887,5.0534870722531,11.626432683549
Greece,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.049386527669299,5.7406175513707,12.977067849629002
Italy,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.8983933854812,3.3313377622753,8.820928503973601
Portugal,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.180009366124601,5.907627973719,12.900954211288
Serbia,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.610225604079,7.050431126424201,14.506488440226
Spain,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.1792266776322,5.0046305173474,11.580410248115
Bosnia and Herzegovina,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.0730339880049,4.8154061326435,11.722065408911
Andorra,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.7197717940240995,3.1432742688917,8.663131976091499
Albania,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.766763634969,3.8914341104719004,10.179694670142
Netherlands,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.4036027533129,4.4055631302714,10.836588744170001
Luxembourg,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.3625603266017,5.9516473901265,13.244224907252999
France,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.4293479560209,4.5047900835816,10.673727396107
Germany,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.6042140154253,5.3465172102914,12.114685941790999
Switzerland,2015,55-59 years,Both,High body-mass index,Exposure per 100,6.6583456617913,3.8959237526030996,9.9288820976805
Belgium,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.4988889836253,4.4482706034364,11.025980602698999
Austria,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.4267557136689,5.2575596189354,11.994927526573
New Zealand,2015,55-59 years,Both,High body-mass index,Exposure per 100,9.772866700764201,6.3578295852511,13.642594914081
Australia,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.702344656713999,7.1734551858224,15.211303721465
Papua New Guinea,2015,55-59 years,Both,High body-mass index,Exposure per 100,5.6712474487993,2.753448535818,9.732859226081
Vanuatu,2015,55-59 years,Both,High body-mass index,Exposure per 100,7.9569754814108995,4.9191584611191,11.414454160463
Solomon Islands,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.692400106801001,6.529590196365199,15.146101336299001
Fiji,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.803737884301,6.0506139189672,16.508488692139
Guam,2015,55-59 years,Both,High body-mass index,Exposure per 100,13.208508392236002,8.3408796187004,18.473103764473002
Northern Mariana Islands,2015,55-59 years,Both,High body-mass index,Exposure per 100,10.417797553884,6.5818735157747,14.923245158383999
Marshall Islands,2015,55-59 years,Both,High body-mass index,Exposure per 100,13.357864735499,8.7203001280153,18.795215364699
Federated States of Micronesia,2015,55-59 years,Both,High body-mass index,Exposure per 100,11.853863662431,7.1765394158574,16.849283275311
Kiribati,2015,55-59 years,Both,High body-mass index,Exposure per 100,14.278030832329,9.1725294184006,19.917994099385
Samoa,2015,55-59 years,Both,High body-mass index,Exposure per 100,18.171156096245,12.922821691868,23.778442056105
Tonga,2015,55-59 years,Both,High body-mass index,Exposure per 100,17.629580871516,11.516726841585,23.757696058325
American Samoa,2015,55-59 years,Both,High body-mass index,Exposure per 100,21.764823597607,15.879850060561,28.173584379188
Canada,2015,55-59 years,Both,High body-mass index,Exposure per 100,8.0654254445051,5.0531476292812005,11.838221926795
Egypt,2015,55-59 years,Both,High body-mass index,Exposure per 100,12.220583415864,8.3608162514984,16.410103687242
India,2015,55-59 years,Both,High body-mass index,Exposure per 100,2.7904511564998,1.522589088644,4.2630478539643

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
