Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Philippines,2015,50-54 years,Both,High body-mass index,Exposure per 100,3.7633093042309005,1.9261360663435998,6.1798642595929
Indonesia,2015,50-54 years,Both,High body-mass index,Exposure per 100,4.6477179888365,2.4874430631576,7.4910630794287005
Singapore,2015,50-54 years,Both,High body-mass index,Exposure per 100,4.6521712348742,2.4306021218750002,7.3790725940123
Timor-Leste,2015,50-54 years,Both,High body-mass index,Exposure per 100,1.7195108087345,0.7046512877429699,3.0420937563495
Maldives,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.3023003465388,5.0371909039683995,12.221232461836
Nepal,2015,50-54 years,Both,High body-mass index,Exposure per 100,3.7153275127444,1.9356790368544,6.0467401907125
Pakistan,2015,50-54 years,Both,High body-mass index,Exposure per 100,5.0751163710519,2.8549828613551003,7.7767564326958
Iran,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.745656118283,4.9244045749523995,11.024979905332
Sri Lanka,2015,50-54 years,Both,High body-mass index,Exposure per 100,3.8966754350374,1.8911187729739,6.5089904197143
Bhutan,2015,50-54 years,Both,High body-mass index,Exposure per 100,4.523235233554701,2.4577809081096,6.9173915106971
Bangladesh,2015,50-54 years,Both,High body-mass index,Exposure per 100,2.1684281987906,0.9283609800110201,3.9130243097196002
Afghanistan,2015,50-54 years,Both,High body-mass index,Exposure per 100,4.8787523863336,2.991476618489,7.0752924363531005
Oman,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.6036545407758,6.289346886516101,13.461024875314001
Kuwait,2015,50-54 years,Both,High body-mass index,Exposure per 100,14.762354330741001,10.630210653914,18.978669560670998
Palestine,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.535197100694,7.0570193417667,14.389785374481
Lebanon,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.6708803572604,6.3543055560341,13.377012879097999
Qatar,2015,50-54 years,Both,High body-mass index,Exposure per 100,14.043613982566999,9.7706829640295,18.652939099977
Saudi Arabia,2015,50-54 years,Both,High body-mass index,Exposure per 100,11.657161053155,8.2005552557321,15.330350478175001
Turkey,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.935776184746,7.3983810765285,14.702988601099001
Yemen,2015,50-54 years,Both,High body-mass index,Exposure per 100,4.4277086725065,2.5523038196195,6.9028132070296
Iraq,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.169997041859,7.0952708700909,13.646437827263998
Jordan,2015,50-54 years,Both,High body-mass index,Exposure per 100,13.344636305141,9.3025683276271,17.639701473359
Syria,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.8644181600509,6.5403766348743995,13.632092501039
Israel,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.0047781805286,5.7426574155948,12.562190960611
Georgia,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.6656989470077,4.7887352907234,10.991827969091
Cyprus,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.8136896399214,4.724551952771,11.220073656669
Bahrain,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.963861269193,7.3757892461792,14.735943248162
Azerbaijan,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.2087161770374,5.9379877117763,12.742508790249
Armenia,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.3269810746974,6.2137135818765,12.782781161483001
United Arab Emirates,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.1019141235144,5.5649077302986,13.203222215168001
Moldova,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.436587320953,7.0674570631053,14.041069697940001
Hungary,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.1033855278748,5.0315012912374,11.688489060577
Poland,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.3509087407797,4.5379356629473,10.53505337384
Romania,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.955047963117701,4.5610426904761,12.022368041991
Ukraine,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.7468669170954,5.7315088103439,12.174537003667
Belarus,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.2371749360111,6.0195570748817,12.822411157826
Czech Republic,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.087190050008401,4.2663533990089,10.315754191543999
Russia,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.899508697758499,6.537841647737499,13.615614408623
Slovakia,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.1118835361602,4.320189395284,10.389353039122
Bulgaria,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.009953895990099,4.147967150723,10.323241213417
Norway,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.126747547566,4.2529030570935005,10.257505377001
Sweden,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.7829066785937995,4.901652828404,11.260942478817
Lithuania,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.054501463065499,5.1006642064708,11.418581856097001
Latvia,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.9344794812817,5.8600041538181,12.489570670052
Ireland,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.7549478227041,5.6386092866259,12.056105078171
Iceland,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.8872273340443,6.2158901452125,13.985418343892
United Kingdom,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.9464676623187,5.9575271252619,12.179159720245
Finland,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.7203245815381,5.6200224960202005,12.064853352222
Estonia,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.8095522597726,5.750284251339,12.18448297014
Denmark,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.1742857435311,4.4157824239183,10.473204944524001
Macedonia,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.5078157548699,4.5020183094158,11.048415735417
Montenegro,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.6541177977606,4.5094173603674,11.409371655267
Croatia,2015,50-54 years,Both,High body-mass index,Exposure per 100,6.6709696856131,3.8657972947295995,9.862546692785399
Malta,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.767023634984,6.2212439569188,13.811940222672
Slovenia,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.3778334596091995,4.597376899772001,10.78609781051
Greece,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.4876426604699,5.4049597427163,11.863657157537
Italy,2015,50-54 years,Both,High body-mass index,Exposure per 100,5.8066958112932,3.3546166296212,8.4760610426663
Portugal,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.3163351449858,5.1820339066955,11.899298894837
Serbia,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.8122934432708,5.9437155822396,12.176077637532
Spain,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.811738758112099,4.9987017568958,11.103599602824001
Bosnia and Herzegovina,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.3342734660579,4.2987205972156,10.680038237569
Andorra,2015,50-54 years,Both,High body-mass index,Exposure per 100,5.1786600085449,2.8041515404811,8.0607985821323
Albania,2015,50-54 years,Both,High body-mass index,Exposure per 100,6.458261611537799,3.8001248889115,9.5551267190731
Netherlands,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.5184679436635,4.6164557527511,10.655797857111999
Luxembourg,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.445814815671301,4.5116386919906,10.822086406499
France,2015,50-54 years,Both,High body-mass index,Exposure per 100,6.6412282591302,3.9588693144116,9.7305272289395
Germany,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.134236773423,5.0406881263795,11.498271171007
Switzerland,2015,50-54 years,Both,High body-mass index,Exposure per 100,5.7069716786834,3.3035397787937,8.682934387327599
Belgium,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.175384752039,4.4113466552706,10.257551602684
Austria,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.502864053778,4.5808461187013,11.028925858975
New Zealand,2015,50-54 years,Both,High body-mass index,Exposure per 100,9.250240485638999,6.1424820291514,12.795753271294
Australia,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.075543338403,6.490547059471701,14.161717357525
Papua New Guinea,2015,50-54 years,Both,High body-mass index,Exposure per 100,5.4711986517188,2.6430669405509,9.1585815036614
Vanuatu,2015,50-54 years,Both,High body-mass index,Exposure per 100,8.5979422188928,5.4994655482053,12.072766712574
Solomon Islands,2015,50-54 years,Both,High body-mass index,Exposure per 100,12.323751277871,7.9104201035804,17.124131388958
Fiji,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.495262265867,5.9793563643034,15.450442033281
Guam,2015,50-54 years,Both,High body-mass index,Exposure per 100,13.067418292059,8.6003147475522,17.708417701305
Northern Mariana Islands,2015,50-54 years,Both,High body-mass index,Exposure per 100,10.229484210709,6.516956959775801,14.447196805103
Marshall Islands,2015,50-54 years,Both,High body-mass index,Exposure per 100,14.105395245621999,9.4513917430825,19.101950221667998
Federated States of Micronesia,2015,50-54 years,Both,High body-mass index,Exposure per 100,12.336192753022,7.7105106258507,17.28360590666
Kiribati,2015,50-54 years,Both,High body-mass index,Exposure per 100,15.085535273053999,10.15393094735,20.279936488838
Samoa,2015,50-54 years,Both,High body-mass index,Exposure per 100,17.653868271681,12.369554829054,23.078089455464
Tonga,2015,50-54 years,Both,High body-mass index,Exposure per 100,19.083463304397,13.541949403507001,24.926650098968
American Samoa,2015,50-54 years,Both,High body-mass index,Exposure per 100,23.121699041475,17.020055676492,29.227719119099
Canada,2015,50-54 years,Both,High body-mass index,Exposure per 100,7.684508164601899,4.5206549190782,11.054528911864999
Egypt,2015,50-54 years,Both,High body-mass index,Exposure per 100,11.749301144694,8.085845743494,15.767771362347998
India,2015,50-54 years,Both,High body-mass index,Exposure per 100,2.6257093120822,1.4299564040957,4.0536746225158

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
