Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Sudan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Tunisia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Algeria,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Namibia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Swaziland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Lesotho,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
South Africa,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Botswana,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Togo,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Sierra Leone,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Senegal,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Nigeria,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Niger,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Mauritania,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Mali,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Liberia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Guinea-Bissau,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
The Gambia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Guinea,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Ghana,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Cape Verde,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Cote d'Ivoire,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Burkina Faso,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Benin,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Dominica,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Dominican Republic,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Antigua and Barbuda,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Cuba,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Grenada,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Jamaica,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Trinidad and Tobago,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
The Bahamas,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Saint Lucia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Saint Vincent and the Grenadines,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Barbados,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Haiti,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Puerto Rico,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
"Virgin Islands, U.S.",2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Panama,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
El Salvador,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Nicaragua,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Mexico,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Honduras,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Guatemala,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Costa Rica,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Belize,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
United States,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Greenland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bermuda,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Colombia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Guyana,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Ecuador,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Paraguay,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Suriname,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Uruguay,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Venezuela,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Peru,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Chile,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Brazil,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bolivia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Argentina,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Turkmenistan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Uzbekistan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Tajikistan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Kyrgyzstan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Kazakhstan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Mongolia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Taiwan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
South Korea,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
North Korea,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Japan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
China,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Myanmar,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Cambodia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Vietnam,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Laos,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Malaysia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Thailand,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Brunei,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Philippines,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Indonesia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Singapore,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Timor-Leste,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Maldives,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Nepal,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Pakistan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Iran,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Sri Lanka,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bhutan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bangladesh,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Afghanistan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Oman,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Kuwait,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Palestine,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Lebanon,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Qatar,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Saudi Arabia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Turkey,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Yemen,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Iraq,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Jordan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Syria,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Israel,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Georgia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Cyprus,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bahrain,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Azerbaijan,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Armenia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
United Arab Emirates,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Moldova,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Hungary,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Poland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Romania,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Ukraine,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Belarus,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Czech Republic,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Russia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Slovakia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bulgaria,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Norway,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Sweden,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Lithuania,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Latvia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Ireland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Iceland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
United Kingdom,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Finland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Estonia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Denmark,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Macedonia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Montenegro,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Croatia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Malta,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Slovenia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Greece,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Italy,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Portugal,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Serbia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Spain,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Bosnia and Herzegovina,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Andorra,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Albania,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Netherlands,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Luxembourg,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
France,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Germany,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Switzerland,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Belgium,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Austria,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
New Zealand,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Australia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Papua New Guinea,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Vanuatu,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Solomon Islands,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Fiji,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Guam,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Northern Mariana Islands,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Marshall Islands,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Federated States of Micronesia,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Kiribati,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Samoa,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Tonga,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
American Samoa,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Canada,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
Egypt,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0
India,2015,20-24 years,Both,High body-mass index,Exposure per 100,0,0,0

"Global Burden of Disease Study 2015. Global Burden of Disease Study 2015 (GBD 2015) Results. Seattle, United States: Institute for Health Metrics and Evaluation (IHME), 2016."
"Available from from https://http://vizhub.healthdata.org/gbd-compare/"
"For terms and conditions of use, please visit http://www.healthdata.org/about/terms-and-conditions"
